代码,名称,买入日,买入价,卖出日,卖出价,股数,盈亏,净收益率,持有交易日,卖出原因
603444,吉比特,2024-11-05,175.797,2024-11-08,192.053,2800,45002.01,9.1379%,3,止盈
688208,道通科技,2024-11-05,19.078,2024-11-08,20.892,26200,47003.6,9.3992%,3,止盈
600995,南网储能,2024-11-20,10.4,2024-12-05,10.14,48000,-12985.92,-2.6000%,11,到期
603043,广州酒家,2024-11-26,14.717,2024-12-03,15.942,33900,40996.64,8.2130%,5,止盈
688426,康为世纪,2024-11-26,21.691,2024-12-11,22.929,23000,27953.75,5.6004%,11,到期
002847,盐津铺子,2024-11-27,48.924,2024-12-12,52.374,10200,34666.75,6.9434%,11,到期
603855,华荣股份,2024-11-28,17.619,2024-12-13,18.521,28300,25013.24,5.0141%,11,到期
688096,京源环保,2024-12-13,6.2,2024-12-18,5.649,80600,-44882.04,-8.9768%,3,止损
301153,中科江南,2024-12-20,29.598,2024-12-26,27.749,16800,-31539.42,-6.3397%,4,止损
301310,鑫宏业,2024-12-20,18.496,2025-01-03,17.62,27000,-24141.14,-4.8316%,9,止损
603767,中马传动,2024-12-20,11.906,2024-12-24,11.454,41900,-19414.79,-3.8899%,2,止损
603960,克来机电,2024-12-20,21.354,2025-01-02,19.853,23400,-35596.23,-7.1203%,8,止损
603992,松霖科技,2024-12-20,18.004,2025-01-06,16.837,27700,-32820.08,-6.5777%,10,止损
688015,交控科技,2024-12-20,19.69,2025-01-03,18.421,25300,-32589.19,-6.5387%,9,止损
688108,赛诺医疗,2024-12-20,10.245,2025-01-03,9.515,48800,-36100.3,-7.2170%,9,止损
300135,宝利国际,2024-12-23,4.352,2024-12-25,4.108,114800,-28523.21,-5.7060%,2,止损
688192,迪哲医药-U,2024-12-23,42.571,2025-01-06,39.86,11700,-32203.44,-6.4622%,9,止损
688198,佰仁医疗,2024-12-23,114.887,2024-12-31,109.965,4300,-21649.86,-4.3802%,6,止损
000975,山金国际,2024-12-25,14.962,2025-01-10,15.707,33400,24359.63,4.8720%,11,到期
000782,恒申新材,2024-12-27,4.602,2025-01-06,4.318,108600,-31376.72,-6.2746%,5,止损
002545,东方铁塔,2024-12-30,6.663,2025-01-03,6.267,75000,-30219.76,-6.0440%,3,止损
600168,武汉控股,2024-12-30,4.527,2025-01-06,4.173,110400,-39600.49,-7.9192%,4,止损
600408,安泰集团,2024-12-30,2.121,2025-01-06,1.929,235700,-45737.6,-9.1442%,4,止损
688065,凯赛生物,2024-12-30,38.53,2025-01-13,36.273,12900,-29602.95,-5.9529%,9,止损
688373,盟科药业-U,2024-12-30,5.123,2025-01-03,4.848,97600,-27325.08,-5.4627%,3,止损
600892,大晟文化,2025-01-03,3.752,2025-01-07,3.388,133200,-48903.06,-9.7806%,2,止损
301103,何氏眼科,2025-01-07,18.884,2025-01-22,18.266,26400,-16820.76,-3.3723%,11,到期
603108,润达医疗,2025-01-07,14.777,2025-01-22,14.963,33800,5754.79,1.1516%,11,到期
688179,阿拉丁,2025-01-07,10.898,2025-01-15,12.071,45800,53175.19,10.6478%,6,止盈
688310,迈得医疗,2025-01-07,10.065,2025-01-22,10.045,49600,-1493.46,-0.2990%,11,到期
688409,富创精密,2025-01-07,48.235,2025-01-15,52.625,10300,44693.13,8.9913%,6,止盈
301198,喜悦智行,2025-01-08,10.205,2025-01-23,10.555,48900,16588.84,3.3226%,11,到期
600793,宜宾纸业,2025-01-08,20.61,2025-01-13,18.831,24200,-43546.46,-8.7264%,3,止损
688622,ST禾信,2025-01-08,55.648,2025-01-17,62.299,8900,58669.26,11.8401%,7,止盈
002307,北新路桥,2025-01-09,3.562,2025-01-24,3.418,140300,-20621.3,-4.1245%,11,到期
300705,九典制药,2025-01-09,15.773,2025-01-17,14.618,31600,-36984.33,-7.4166%,6,止损
000858,五粮液,2025-01-10,119.659,2025-01-27,119.615,4100,-669.42,-0.1364%,11,到期
603260,合盛硅业,2025-01-10,51.13,2025-01-27,52.408,3600,4415.26,2.3975%,11,到期
603997,继峰股份,2025-01-10,11.329,2025-01-27,11.567,200,37.71,1.6607%,11,到期
688062,迈威生物-U,2025-01-10,18.259,2025-01-21,17.321,27300,-26087.34,-5.2308%,7,止损
688598,金博股份,2025-01-10,19.35,2025-01-27,20.15,25800,20136.91,4.0316%,11,到期
300661,圣邦股份,2025-01-14,57.144,2025-01-20,68.074,7400,80421.57,19.0089%,4,止盈
601888,中国中免,2025-01-14,58.479,2025-02-06,58.351,8500,-1588.06,-0.3193%,11,到期
688223,晶科能源,2025-01-14,6.423,2025-02-06,6.087,400,-144.5,-5.6133%,11,到期
688469,芯联集成-U,2025-01-14,4.532,2025-02-06,4.668,100,3.54,0.7725%,11,到期
000543,皖能电力,2025-01-15,6.385,2025-02-07,6.469,15600,1203.48,1.2076%,11,到期
300832,新产业,2025-01-15,59.533,2025-02-07,57.394,8300,-18234.49,-3.6884%,11,到期
601919,中远海控,2025-01-15,12.496,2025-02-07,12.124,40000,-15384.8,-3.0763%,11,到期
002121,科陆电子,2025-02-06,4.102,2025-02-19,4.708,121800,73224.96,14.6485%,9,止盈
600028,中国石化,2025-02-28,5.483,2025-03-17,5.477,91100,-998.46,-0.1998%,11,到期
603707,健友股份,2025-03-04,12.286,2025-03-07,13.293,40600,40373.46,8.0898%,3,止盈
601801,皖新传媒,2025-03-07,6.493,2025-03-24,6.397,77000,-7922.53,-1.5838%,11,到期
688426,康为世纪,2025-03-20,22.361,2025-03-24,20.5,22300,-41987.79,-8.4160%,2,止损
000301,东方盛虹,2025-03-26,8.804,2025-04-01,8.336,56700,-27053.84,-5.4166%,4,止损
603052,可川科技,2025-03-26,26.469,2025-04-08,21.852,18800,-87256.82,-17.5260%,8,止损
300617,安靠智电,2025-03-27,31.321,2025-04-02,29.74,15900,-25615.86,-5.1412%,4,止损
301169,零点有数,2025-03-27,37.709,2025-04-08,32.884,13200,-64159.8,-12.8833%,7,止损
603137,恒尚节能,2025-03-27,11.916,2025-04-08,11.034,41900,-37414.61,-7.4900%,7,止损
688058,宝兰德,2025-03-27,30.075,2025-04-08,24.458,16600,-93699.22,-18.7588%,7,止损
688573,信宇人,2025-03-27,18.589,2025-04-08,14.323,26800,-114782.02,-23.0282%,7,止损
688590,新致软件,2025-03-27,20.695,2025-04-08,17.156,24100,-85744.21,-17.1830%,7,止损
300450,先导智能,2025-03-28,21.26,2025-04-08,17.34,23500,-92557.08,-18.5169%,6,止损
300528,幸福蓝海,2025-03-31,8.644,2025-04-08,6.997,57800,-95696.02,-19.1434%,5,止损
600850,电科数字,2025-03-31,19.993,2025-04-08,17.674,25000,-58441.66,-11.6866%,5,止损
300134,大富科技,2025-04-01,12.076,2025-04-08,9.345,41400,-113494.82,-22.6900%,4,止损
300379,东通退,2025-04-01,15.528,2025-04-08,13.183,32200,-75950.48,-15.1827%,4,止损
300383,光环新网,2025-04-01,16.548,2025-04-08,13.383,30200,-96033.91,-19.2065%,4,止损
300608,思特奇,2025-04-01,11.646,2025-04-08,9.625,24000,-48750.49,-17.4333%,4,止损
688048,长光华芯,2025-04-01,53.637,2025-04-08,44.348,9300,-86843.24,-17.4010%,4,止损
300316,晶盛机电,2025-04-02,31.827,2025-04-08,27.797,200,-815.96,-12.8087%,3,止损
301556,托普云农,2025-04-02,86.237,2025-04-09,94.897,5400,46271.87,9.9314%,4,止盈
000039,中集集团,2025-04-09,6.937,2025-04-24,7.29,72000,24895.59,4.9816%,11,到期
002401,中远海科,2025-04-09,13.509,2025-04-11,14.435,37000,33746.08,6.7482%,2,止盈
300008,天海防务,2025-04-09,4.97,2025-04-11,5.685,100500,71289.09,14.2640%,2,止盈
300179,四方达,2025-04-09,7.177,2025-04-11,7.779,69600,41415.07,8.2873%,2,止盈
300816,艾可蓝,2025-04-09,24.322,2025-04-11,26.387,20500,41805.46,8.3803%,2,止盈
300961,深水海纳,2025-04-09,15.408,2025-04-23,14.793,32400,-20418.48,-4.0881%,10,止损
000630,铜陵有色,2025-04-10,2.851,2025-04-25,2.969,175300,20015.76,4.0023%,11,到期
001288,运机集团,2025-04-10,18.116,2025-04-15,19.804,27500,45899.68,9.2087%,3,止盈
002984,森麒麟,2025-04-10,19.83,2025-04-25,18.341,25200,-38005.89,-7.6017%,11,止损
003033,征和工业,2025-04-10,35.418,2025-04-24,40.48,14100,70839.83,14.1782%,10,止盈
601020,华钰矿业,2025-04-10,17.42,2025-04-15,19.971,28700,72685.87,14.5315%,3,止盈
605580,恒盛能源,2025-04-10,9.335,2025-04-25,9.875,53500,28397.27,5.6834%,11,到期
300832,新产业,2025-04-18,48.627,2025-05-08,49.578,10200,9198.3,1.8536%,11,到期
300779,惠城环保,2025-04-30,92.168,2025-05-20,97.181,5400,26560.71,5.3339%,11,到期
300838,浙江力诺,2025-04-30,14.697,2025-05-20,14.523,34000,-6433.48,-1.2868%,11,到期
300849,锦盛新材,2025-04-30,13.747,2025-05-16,14.673,36300,33090.36,6.6279%,9,止盈
600585,海螺水泥,2025-05-12,22.451,2025-05-27,21.539,22200,-20734.58,-4.1580%,11,到期
603090,宏盛股份,2025-05-19,23.102,2025-06-04,24.648,21600,32880.61,6.5861%,11,到期
301231,荣信文化,2025-05-20,24.042,2025-05-26,22.549,20700,-31393.42,-6.3049%,4,止损
688277,天智航-U,2025-05-21,12.146,2025-05-30,13.153,41100,40882.18,8.1854%,7,止盈
688702,盛科通信-U,2025-05-26,58.809,2025-06-05,62.969,8500,34834.88,6.9652%,7,止盈
603867,新化股份,2025-05-27,22.967,2025-06-12,23.624,21700,13744.96,2.7565%,11,到期
601800,中国交建,2025-05-29,8.397,2025-06-16,8.489,59500,4945.28,0.9893%,11,到期
600030,中信证券,2025-05-30,24.612,2025-06-17,25.677,20300,21106.12,4.2222%,11,到期
600999,招商证券,2025-05-30,15.333,2025-06-17,15.867,32600,16912.88,3.3819%,11,到期
605286,同力天启,2025-05-30,36.788,2025-06-17,39.31,13500,33532.66,6.7485%,11,到期
688012,中微公司,2025-05-30,118.06,2025-06-13,110.254,4200,-33265.31,-6.7054%,9,止损
688160,步科股份,2025-05-30,87.134,2025-06-17,81.819,5700,-30774.02,-6.1931%,11,止损
688223,晶科能源,2025-05-30,5.263,2025-06-17,5.017,95000,-23776.61,-4.7534%,11,到期
688408,中信博,2025-05-30,41.53,2025-06-17,41.478,12000,-1116.1,-0.2238%,11,到期
300695,兆丰股份,2025-06-03,55.235,2025-06-18,55.024,9000,-2387.33,-0.4800%,11,到期
301525,儒竞科技,2025-06-04,51.54,2025-06-19,52.874,9700,12431.39,2.4854%,11,到期
688345,博力威,2025-06-05,22.171,2025-06-10,24.838,22500,59467.29,11.9149%,3,止盈
300750,宁德时代,2025-06-06,242.811,2025-06-23,229.875,2000,-26345.37,-5.4224%,11,到期
000537,绿发电力,2025-06-18,8.089,2025-07-03,8.251,61800,9496.19,1.8987%,11,到期
603288,海天味业,2025-06-18,39.41,2025-06-20,37.401,12600,-25789.81,-5.1911%,2,止损
688198,佰仁医疗,2025-06-23,100.85,2025-07-08,99.85,4900,-5393.43,-1.0909%,11,到期
002223,鱼跃医疗,2025-06-24,34.567,2025-07-09,33.843,14400,-10921.11,-2.1929%,11,到期
002511,中顺洁柔,2025-06-24,6.489,2025-07-09,6.823,77000,25154.98,5.0318%,11,到期
002692,远程股份,2025-06-24,4.732,2025-07-09,5.007,105600,28539.46,5.7080%,11,到期
300253,卫宁健康,2025-06-24,8.904,2025-06-26,9.745,56100,46638.75,9.3317%,2,止盈
300869,康泰医学,2025-06-24,13.787,2025-07-09,14.833,36200,37335.97,7.4771%,11,到期
300980,祥源新材,2025-06-24,21.526,2025-06-26,23.543,23200,46282.39,9.2630%,2,止盈
301239,普瑞眼科,2025-06-24,37.459,2025-07-09,38.99,13300,19864.22,3.9852%,11,到期
301286,侨源股份,2025-06-24,23.85,2025-07-09,25.085,20900,25311.24,5.0753%,11,到期
600771,广誉远,2025-06-24,20.01,2025-07-09,20.09,24900,1491.51,0.2992%,11,到期
688081,兴图新科,2025-06-24,18.439,2025-06-30,19.99,27100,41505.56,8.3019%,4,止盈
688323,瑞华泰,2025-06-24,13.407,2025-07-01,14.243,13500,11101.73,6.1308%,5,止盈
688358,祥生医疗,2025-06-24,26.175,2025-07-09,28.158,19100,37353.23,7.4677%,11,到期
603955,大千生态,2025-06-30,30.715,2025-07-14,33.333,16200,41892.4,8.4149%,10,止盈
000007,全新好,2025-07-09,7.264,2025-07-24,7.106,68800,-11308.66,-2.2618%,11,到期
688198,佰仁医疗,2025-07-11,100.56,2025-07-28,106.527,4900,28728.27,5.8273%,11,到期
601111,中国国航,2025-07-17,7.464,2025-08-01,7.246,66900,-15033.1,-3.0092%,11,到期
300689,澄天伟业,2025-07-21,41.236,2025-07-23,46.732,12100,65969.58,13.2151%,2,止盈
300579,数字认证,2025-07-24,31.116,2025-08-01,36.582,16000,86916.82,17.4498%,6,止盈
002152,广电运通,2025-07-25,13.497,2025-08-08,12.774,37000,-27242.0,-5.4524%,10,止损
300949,奥雅股份,2025-07-25,28.704,2025-08-11,28.6,17400,-2319.49,-0.4642%,11,到期
600900,长江电力,2025-07-30,27.654,2025-08-14,26.607,18000,-19336.68,-3.8827%,11,到期
600165,ST宁科,2025-08-01,3.004,2025-08-06,2.797,166400,-34910.73,-6.9817%,3,止损
600016,民生银行,2025-08-04,4.693,2025-08-19,4.519,106500,-19086.08,-3.8165%,11,到期
002322,理工能科,2025-08-05,12.069,2025-08-20,12.317,41400,9754.42,1.9512%,11,到期
300355,蒙草生态,2025-08-05,4.272,2025-08-20,4.518,117000,28221.58,5.6433%,11,到期
300652,雷迪克,2025-08-05,64.892,2025-08-08,59.99,7700,-38229.59,-7.6471%,3,止损
601369,陕鼓动力,2025-08-05,8.614,2025-08-20,8.506,58000,-6792.96,-1.3589%,11,到期
600415,小商品城,2025-08-15,19.07,2025-08-26,22.409,26200,86945.25,17.3935%,7,止盈
301012,扬电科技,2025-09-04,21.431,2025-09-18,25.937,23300,104445.31,20.9064%,10,止盈
301161,唯万密封,2025-09-04,34.62,2025-09-16,38.814,14400,59854.54,12.0001%,8,止盈
603275,众辰科技,2025-09-04,53.316,2025-09-18,58.73,9300,49828.97,10.0445%,10,止盈
688581,安杰思,2025-09-04,73.298,2025-09-19,71.325,6800,-13903.43,-2.7881%,11,到期
001322,箭牌家居,2025-09-05,8.445,2025-09-22,8.137,59200,-18741.66,-3.7468%,11,到期
301027,华蓝集团,2025-09-05,14.147,2025-09-09,15.602,35300,50840.84,10.1755%,2,止盈
301135,瑞德智能,2025-09-05,22.368,2025-09-17,25.695,22300,73655.47,14.7588%,8,止盈
603018,华设集团,2025-09-05,6.294,2025-09-22,6.363,79400,4950.04,0.9900%,11,到期
603235,天新药业,2025-09-05,26.803,2025-09-22,26.297,18600,-9915.66,-1.9879%,11,到期
603408,建霖家居,2025-09-05,11.126,2025-09-22,11.224,44900,3935.49,0.7874%,11,到期
688272,富吉瑞,2025-09-05,24.582,2025-09-22,24.558,20300,-997.54,-0.1998%,11,到期
002203,海亮股份,2025-09-08,11.576,2025-09-11,12.524,43100,40337.3,8.0809%,3,止盈
300153,科泰电源,2025-09-08,37.209,2025-09-23,39.21,13400,26311.98,5.2746%,11,到期
300231,银信科技,2025-09-08,11.836,2025-09-23,11.724,14300,-1766.91,-1.0434%,11,到期
300525,博思软件,2025-09-08,14.328,2025-09-23,13.934,34800,-14207.52,-2.8479%,11,到期
001914,招商积余,2025-09-09,11.826,2025-09-24,11.484,42200,-14909.69,-2.9861%,11,到期
300683,海特生物,2025-09-12,40.17,2025-09-19,37.831,2200,-5231.6,-5.9169%,5,止损
600061,国投资本,2025-09-12,7.74,2025-09-24,7.312,64600,-28104.37,-5.6181%,8,止损
600012,皖通高速,2025-09-22,12.386,2025-10-15,13.723,40300,53352.78,10.6831%,11,止盈
300889,爱克股份,2025-09-24,18.439,2025-10-16,20.01,27100,42047.02,8.4102%,10,止盈
000695,滨海能源,2025-09-25,11.206,2025-10-20,10.895,44600,-14365.66,-2.8730%,11,到期
000803,山高环能,2025-09-25,6.893,2025-10-17,6.577,72500,-23451.58,-4.6901%,10,止损
002198,ST嘉应,2025-09-25,6.213,2025-10-20,6.437,76100,16540.34,3.4965%,11,到期
002574,明牌珠宝,2025-09-25,5.683,2025-10-20,5.777,87900,7782.67,1.5572%,11,到期
002799,环球印务,2025-09-25,7.944,2025-10-20,8.066,62900,7169.97,1.4342%,11,到期
300298,三诺生物,2025-09-25,20.26,2025-10-20,19.21,24600,-26308.97,-5.2761%,11,止损
300558,贝达药业,2025-09-25,69.895,2025-09-30,65.317,7100,-32981.0,-6.6427%,3,止损
300584,海辰药业,2025-09-25,60.71,2025-09-29,54.873,8200,-48343.77,-9.7061%,2,止损
600079,ST人福,2025-09-25,20.91,2025-10-20,20.06,23900,-20816.19,-4.1632%,11,到期
603086,先达股份,2025-09-25,8.824,2025-10-14,9.615,56600,44236.31,8.8524%,7,止盈
603707,健友股份,2025-09-25,10.555,2025-10-20,10.225,47300,-16118.9,-3.2269%,11,到期
605399,晨光新材,2025-09-25,12.596,2025-10-20,12.474,39600,-5348.77,-1.0718%,11,到期
605507,国邦医药,2025-09-25,15.737,2025-10-20,15.763,31700,332.85,0.0667%,11,到期
600535,天士力,2025-10-09,15.508,2025-10-24,15.672,32200,4792.01,0.9592%,11,到期
605298,必得科技,2025-10-13,38.479,2025-10-28,46.137,10700,81484.59,19.7810%,11,止盈
002622,皓宸医疗,2025-10-14,3.162,2025-10-29,3.328,200,23.35,3.6640%,11,到期
300469,信息发展,2025-10-14,77.729,2025-10-21,73.863,6400,-25226.18,-5.0684%,5,止损
300683,海特生物,2025-10-14,33.817,2025-10-24,32.294,1400,-2178.55,-4.5993%,8,止损
002168,ST惠程,2025-10-16,4.002,2025-10-31,4.078,124900,8982.81,1.7962%,11,到期
301529,福赛科技,2025-10-21,47.708,2025-11-05,45.225,10400,-26300.9,-5.2982%,11,到期
002865,钧达股份,2025-10-30,41.521,2025-11-14,42.119,12000,6676.32,1.3393%,11,到期
603983,丸美生物,2025-10-30,36.088,2025-11-03,33.973,13800,-29670.84,-5.9548%,2,止损
688658,悦康药业,2025-11-03,21.701,2025-11-05,20.34,23000,-31786.93,-6.3654%,2,止损
300353,东土科技,2025-11-11,22.491,2025-11-13,21.409,22200,-24506.59,-4.9057%,2,止损
688141,杰华特,2025-11-13,40.52,2025-11-24,36.982,12300,-44003.26,-8.8245%,7,止损
301257,普蕊斯,2025-11-14,47.646,2025-11-19,44.6,10400,-32159.35,-6.4868%,3,止损
002180,奔图科技,2025-11-19,20.28,2025-11-24,18.771,24600,-37614.64,-7.5359%,3,止损
603207,小方制药,2025-11-19,30.245,2025-11-24,28.456,16500,-30008.56,-6.0102%,3,止损
688248,南网科技,2025-11-20,45.861,2025-11-24,42.877,10900,-33013.23,-6.6009%,2,止损
603037,凯众股份,2025-11-21,13.287,2025-12-15,13.473,37600,6513.83,1.3032%,11,到期
603082,北自科技,2025-11-21,36.038,2025-12-08,36.172,13800,1349.5,0.2712%,11,到期
688312,燕麦科技,2025-11-21,28.586,2025-11-28,30.867,17400,39159.51,7.8689%,5,止盈
688596,正帆科技,2025-11-24,28.554,2025-12-09,29.465,17500,15434.65,3.0872%,11,到期
000099,中信海直,2025-11-25,20.413,2025-12-10,20.003,24400,-10502.15,-2.1075%,11,到期
002443,金洲管道,2025-11-25,7.545,2025-12-02,8.197,66200,42649.89,8.5349%,5,止盈
002706,良信股份,2025-11-25,9.609,2025-12-10,9.459,52000,-8271.54,-1.6546%,11,到期
002922,伊戈尔,2025-11-25,26.425,2025-12-01,29.457,18900,56777.81,11.3627%,4,止盈
300304,云意电气,2025-11-25,10.916,2025-12-10,10.995,45800,3118.43,0.6234%,11,到期
300606,金太阳,2025-11-25,21.551,2025-12-10,21.899,11500,3755.33,1.5145%,11,到期
300812,易天股份,2025-11-25,16.687,2025-12-02,19.776,29900,91809.02,18.3912%,5,止盈
301486,致尚科技,2025-11-25,75.768,2025-12-08,93.503,6500,114729.71,23.2842%,9,止盈
603038,华立股份,2025-11-25,17.559,2025-12-10,17.141,100,-51.74,-2.9380%,11,到期
603192,汇得科技,2025-11-25,22.811,2025-12-10,23.158,21900,7096.26,1.4198%,11,到期
603915,国茂股份,2025-11-25,15.908,2025-12-10,17.151,31400,38525.93,7.7089%,11,到期
688066,ST航图,2025-11-25,23.932,2025-11-28,26.587,20800,54693.2,10.9818%,3,止盈
300302,同有科技,2025-11-28,19.28,2025-12-04,18.091,4700,-5674.64,-6.2593%,4,止损
300432,富临精工,2025-11-28,15.508,2025-12-15,15.642,32200,3826.97,0.7660%,11,到期
688599,天合光能,2025-11-28,17.879,2025-12-05,16.592,27900,-36394.72,-7.2925%,5,止损
001287,中电港,2025-12-01,22.343,2025-12-16,21.491,2500,-2184.59,-3.9090%,11,到期
600406,国电南瑞,2025-12-01,21.809,2025-12-16,22.467,22900,14558.08,2.9135%,11,到期
601117,中国化学,2025-12-01,7.243,2025-12-16,7.355,100,1.27,0.1742%,11,到期
688617,惠泰医疗,2025-12-02,240.573,2025-12-17,243.891,2000,6151.07,1.2778%,11,到期
000002,万科Ａ,2025-12-05,4.942,2025-12-22,4.878,101100,-7058.8,-1.4119%,11,到期
000048,京基智农,2025-12-05,12.646,2025-12-22,13.153,39500,19520.91,3.9059%,11,到期
002541,鸿路钢构,2025-12-05,16.109,2025-12-12,15.173,12400,-11795.9,-5.9023%,5,止损
000858,五粮液,2025-12-08,109.749,2025-12-23,107.498,4500,-10616.61,-2.1486%,11,到期
001289,龙源电力,2025-12-08,15.596,2025-12-23,15.05,32000,-17940.68,-3.5931%,11,到期
000430,张家界,2025-12-11,6.856,2025-12-30,7.566,72900,51217.88,10.2419%,12,到期
688177,百奥泰,2025-12-11,23.952,2025-12-26,23.658,20800,-6606.29,-1.3254%,11,到期
688198,佰仁医疗,2025-12-11,110.155,2025-12-26,108.646,4500,-7284.6,-1.4688%,11,到期
600282,南钢股份,2025-12-15,4.695,2025-12-30,5.2,106400,53211.08,10.6457%,11,止盈
000695,滨海能源,2025-12-16,12.746,2025-12-29,14.153,39200,54609.53,10.9239%,9,止盈
000911,ST广糖,2025-12-16,7.484,2025-12-31,7.346,66800,-9674.65,-1.9343%,11,到期
002142,宁波银行,2025-12-16,27.104,2025-12-31,27.136,18400,105.98,0.0212%,11,到期
300314,戴维医疗,2025-12-16,12.586,2025-12-31,12.494,39700,-4171.68,-0.8345%,11,到期
605077,华康股份,2025-12-16,14.387,2025-12-31,14.503,34700,3508.52,0.7024%,11,到期
002869,金溢科技,2025-12-17,23.112,2026-01-05,23.238,21600,2238.84,0.4483%,11,到期
601077,渝农商行,2025-12-17,6.012,2026-01-05,6.116,83100,8133.17,1.6271%,11,到期
000593,德龙汇能,2025-12-18,10.195,2025-12-26,11.444,100,114.92,11.2169%,6,止盈
002317,众生药业,2025-12-18,19.41,2026-01-06,20.85,8800,12493.72,7.3109%,11,到期
603136,天目湖,2026-01-05,11.596,2026-01-20,12.104,43100,21390.54,4.2779%,11,到期
603517,ST绝味,2026-01-06,12.986,2026-01-21,13.243,38500,9385.15,1.8762%,11,到期
688701,卓锦股份,2026-01-06,8.304,2026-01-13,9.015,60200,42301.35,8.4576%,5,止盈
600791,京能置业,2026-01-07,4.642,2026-01-16,5.107,107700,49568.94,9.9093%,7,止盈
300726,宏达电子,2026-01-09,51.886,2026-01-15,48.976,9600,-28424.26,-5.7036%,4,止损
301310,鑫宏业,2026-01-09,30.121,2026-01-26,30.006,16500,-2394.6,-0.4816%,11,到期
600750,华润江中,2026-01-09,22.231,2026-01-26,23.308,22400,23619.91,4.7408%,11,到期
600156,华升股份,2026-01-12,8.194,2026-01-27,8.096,61000,-6483.69,-1.2965%,11,到期
603559,中通国脉,2026-01-14,6.723,2026-01-19,5.977,74300,-55925.62,-11.1897%,3,止损
600319,亚星化学,2026-01-15,8.004,2026-01-30,7.796,62400,-13465.92,-2.6948%,11,到期
603311,金海高科,2026-01-15,14.427,2026-01-22,16.332,34600,65367.72,13.0884%,5,止盈
301227,森鹰窗业,2026-01-19,26.382,2026-01-30,24.575,18900,-34642.88,-6.9442%,9,止损
600519,贵州茅台,2026-01-27,1317.614,2026-02-04,1456.248,300,41173.83,10.4111%,6,止盈
300588,熙菱信息,2026-01-29,27.914,2026-02-02,25.997,17900,-34796.0,-6.9605%,2,止损
688621,阳光诺和,2026-01-29,68.872,2026-02-02,63.756,7200,-37314.92,-7.5212%,2,止损
300155,安居宝,2026-01-30,5.433,2026-02-24,5.537,92000,9110.76,1.8219%,11,到期
600276,恒瑞医药,2026-01-30,57.829,2026-02-24,58.081,8600,1669.17,0.3355%,11,到期
300668,杰恩股份,2026-02-02,25.453,2026-02-25,26.267,19600,15450.29,3.0955%,11,到期
603277,银都股份,2026-02-04,15.778,2026-02-27,15.992,31600,6264.07,1.2558%,11,到期
002466,天齐锂业,2026-02-09,50.945,2026-02-27,54.813,9800,37379.56,7.4832%,8,止盈
002846,英联股份,2026-02-09,15.923,2026-03-03,14.868,31400,-33622.81,-6.7215%,10,止损
300948,冠中生态,2026-02-09,20.21,2026-02-11,21.719,24700,36755.34,7.3593%,2,止盈
301529,福赛科技,2026-02-09,100.037,2026-02-24,94.445,4900,-27878.45,-5.6845%,5,止损
605305,中际联合,2026-02-09,38.609,2026-03-04,36.472,12900,-28058.54,-5.6308%,11,到期
605389,长龄液压,2026-02-26,56.605,2026-03-04,53.319,8800,-29400.13,-5.8992%,4,止损
688358,祥生医疗,2026-02-26,33.927,2026-03-04,30.685,14700,-48136.78,-9.6471%,4,止损
688568,中科星图,2026-02-26,65.551,2026-03-03,72.952,7600,55719.37,11.1789%,3,止盈
002279,久其软件,2026-03-02,9.185,2026-03-04,8.396,54400,-43388.36,-8.6796%,2,止损
002352,顺丰控股,2026-03-02,36.899,2026-03-17,37.272,13500,4533.68,0.9097%,11,到期
002847,盐津铺子,2026-03-02,63.682,2026-03-05,59.82,7800,-30603.31,-6.1580%,3,止损
300662,科锐国际,2026-03-02,26.733,2026-03-04,24.688,18700,-38735.56,-7.7446%,2,止损
300832,新产业,2026-03-02,50.588,2026-03-17,50.568,9800,-697.33,-0.1406%,11,到期
301056,森赫股份,2026-03-02,15.608,2026-03-04,14.643,200,-203.02,-6.4936%,2,止损
301378,通达海,2026-03-02,37.419,2026-03-04,33.543,13300,-52015.78,-10.4467%,2,止损
600054,黄山旅游,2026-03-02,12.425,2026-03-17,13.492,40200,42374.11,8.4792%,11,止盈
600285,羚锐制药,2026-03-02,20.48,2026-03-17,20.67,24400,4119.94,0.8240%,11,到期
603939,益丰药房,2026-03-02,23.622,2026-03-17,24.188,21100,11440.21,2.2941%,11,到期
688232,新点软件,2026-03-02,26.574,2026-03-04,24.389,18800,-41566.1,-8.3158%,2,止损
688399,硕世生物,2026-03-02,43.184,2026-03-04,38.4,10000,-48245.82,-11.1667%,2,止损
300866,安克创新,2026-03-04,94.947,2026-03-19,95.422,5200,1974.08,0.3996%,11,到期
600000,浦发银行,2026-03-04,9.275,2026-03-19,9.895,53900,32923.75,6.5827%,11,到期
002856,ST美芝,2026-03-05,13.417,2026-03-19,11.684,37200,-64917.74,-13.0004%,10,止损
002862,实丰文化,2026-03-05,16.808,2026-03-20,16.612,29700,-6338.58,-1.2691%,11,到期
300133,华策影视,2026-03-05,7.943,2026-03-20,7.755,62900,-12309.41,-2.4626%,11,到期
300588,熙菱信息,2026-03-05,24.412,2026-03-10,26.487,20400,41801.65,8.3896%,3,止盈
301551,无线传媒,2026-03-05,32.371,2026-03-20,30.81,15400,-24534.98,-4.9191%,11,到期
600962,国投中鲁,2026-03-05,20.76,2026-03-20,20.09,24000,-16580.4,-3.3261%,11,到期
