序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
191,600821,金开新能,2021-12-08,11.037,2021-12-22,9.726,45000,-11.9612%,-59434.30,10,止损
192,000661,长春高新,2021-12-10,291.16,2021-12-21,276.776,1700,-5.0352%,-24935.48,7,信号
193,000792,盐湖股份,2021-12-10,29.565,2021-12-24,31.634,16900,6.8926%,34455.73,10,信号
194,603589,口子窖,2021-12-10,69.747,2021-12-27,72.926,7000,4.4529%,21751.29,11,信号
195,300102,乾照光电,2021-12-13,9.426,2021-12-20,8.677,31300,-8.0389%,-23728.60,5,止损
196,688599,天合光能,2021-12-13,80.713,2021-12-21,72.127,6100,-10.7275%,-52843.31,6,止损
197,002241,歌尔股份,2021-12-14,56.774,2021-12-21,49.441,200,-13.0038%,-1477.30,5,止损
198,600703,三安光电,2021-12-14,36.221,2021-12-20,34.626,13800,-4.5002%,-22505.68,4,信号
199,000400,许继电气,2021-12-16,30.481,2021-12-20,28.532,16400,-6.4893%,-32455.80,2,止损
200,300052,中青宝,2021-12-16,36.248,2021-12-21,32.294,13700,-10.9979%,-54643.01,3,止损
201,300456,赛微电子,2021-12-16,26.833,2021-12-20,25.247,18600,-6.0047%,-29984.70,2,信号
202,000686,东北证券,2021-12-20,8.644,2021-12-27,8.456,57800,-2.2790%,-11392.38,5,信号
203,000732,ST泰禾,2021-12-20,2.151,2021-12-30,2.229,100,-1.0081%,-2.22,8,信号
204,000811,冰轮环境,2021-12-20,11.368,2022-01-04,11.286,43900,-0.8147%,-4067.51,10,信号
205,300120,经纬辉开,2021-12-20,11.246,2021-12-22,9.445,44400,-16.0932%,-80394.66,2,止损
206,300355,蒙草生态,2021-12-20,4.85,2021-12-30,4.746,44400,-2.2584%,-4866.06,8,信号
207,600085,同仁堂,2021-12-20,36.508,2021-12-31,39.96,13600,9.3454%,46424.02,9,信号
208,600497,驰宏锌锗,2021-12-20,4.483,2021-12-29,4.369,111500,-2.6497%,-13252.00,7,信号
209,000998,隆平高科,2021-12-21,23.67,2021-12-30,22.967,21100,-3.0683%,-15332.02,7,信号
210,002041,登海种业,2021-12-21,27.493,2021-12-28,26.386,18100,-4.1222%,-20523.20,5,信号
211,002503,ST搜特,2021-12-21,1.691,2021-12-29,1.569,295700,-7.2862%,-36447.99,6,止损
212,002665,ST航高,2021-12-21,3.582,2022-01-14,4.298,400,19.2266%,276.42,17,信号
213,002733,雄韬股份,2021-12-21,21.366,2021-12-31,21.624,23400,1.1087%,5546.04,8,信号
214,300261,雅本化学,2021-12-21,8.474,2022-02-11,16.402,59000,93.3555%,466992.20,17,信号
215,301060,兰卫医学,2021-12-21,36.44,2021-12-23,32.706,10500,-10.3382%,-39576.02,2,止损
216,000333,美的集团,2021-12-22,56.689,2022-01-14,57.282,8800,0.9451%,4717.05,16,信号
217,000795,英洛华,2021-12-22,11.016,2021-12-24,8.696,32900,-21.1388%,-76647.48,2,止损
218,002537,海联金汇,2021-12-22,8.004,2021-12-24,7.226,100,-10.8966%,-87.76,2,止损
219,601099,太平洋,2021-12-22,3.502,2021-12-30,3.238,142700,-7.6135%,-38063.81,6,止损
220,600703,三安光电,2021-12-23,36.641,2022-01-07,36.145,9300,-1.4533%,-4954.91,10,信号
221,600176,中国巨石,2021-12-24,16.382,2022-01-07,15.946,19700,-2.7597%,-8910.86,9,信号
222,600219,南山铝业,2021-12-24,4.008,2021-12-28,3.724,100,-9.4595%,-38.39,2,止损
223,601016,节能风电,2021-12-24,5.646,2021-12-30,5.168,88500,-8.5474%,-42729.05,4,止损
224,000591,太阳能,2021-12-27,11.504,2021-12-30,10.443,43400,-9.3136%,-46522.47,3,止损
225,600519,贵州茅台,2021-12-27,1946.032,2021-12-29,1926.095,200,-1.1234%,-4374.42,2,信号
226,600699,均胜电子,2021-12-27,22.428,2022-01-04,21.236,22200,-5.4086%,-26943.35,5,信号
227,000568,泸州老窖,2021-12-28,240.683,2021-12-30,225.04,2000,-6.5928%,-31751.44,2,止损
228,300393,中来股份,2021-12-28,18.411,2022-01-06,16.764,5800,-9.0398%,-9658.01,6,止损
229,000860,顺鑫农业,2021-12-29,41.146,2021-12-31,37.816,12100,-8.1838%,-40764.43,2,止损
230,002415,海康威视,2021-12-29,47.898,2022-01-07,45.611,10400,-4.8694%,-24268.49,6,信号
231,300124,汇川技术,2021-12-29,69.566,2022-01-06,63.749,4800,-8.4530%,-28239.90,5,止损
232,000547,航天发展,2021-12-30,16.649,2022-01-17,15.943,30000,-4.3379%,-21677.77,11,信号
233,000960,锡业股份,2021-12-30,18.231,2022-01-26,20.052,27400,9.8777%,49367.03,18,信号
234,002002,ST鸿达,2021-12-30,6.153,2022-01-12,5.907,81200,-4.0944%,-20467.28,8,信号
235,300320,海达股份,2021-12-30,16.69,2022-01-05,15.384,1600,-7.9172%,-2115.32,3,止损
236,601318,中国平安,2021-12-30,39.42,2022-01-18,39.42,12600,-0.0985%,-489.38,12,信号
237,601598,中国外运,2021-12-30,3.343,2022-01-18,3.159,100,-8.3489%,-28.33,12,信号
238,601919,中远海控,2021-12-30,11.816,2022-01-11,10.425,42300,-11.8615%,-59314.77,7,止损
239,000792,盐湖股份,2021-12-31,33.657,2022-01-10,32.084,14800,-4.7685%,-23764.96,5,信号
240,300459,汤姆猫,2021-12-31,5.533,2022-01-10,5.197,90300,-6.1553%,-30767.93,5,信号
241,601108,财通证券,2021-12-31,9.764,2022-01-05,9.36,51200,-4.2290%,-21151.95,2,信号
242,000970,中科三环,2022-01-04,14.642,2022-01-06,13.313,34100,-9.1672%,-45794.78,2,止损
243,603986,兆易创新,2022-01-04,173.877,2022-01-06,152.154,2700,-12.5808%,-59092.27,2,止损
244,000002,万科Ａ,2022-01-05,18.795,2022-01-26,19.336,400,2.7432%,206.37,15,信号
245,300058,蓝色光标,2022-01-05,8.528,2022-01-11,8.127,58600,-4.8011%,-24005.79,4,信号
246,300052,中青宝,2022-01-06,37.519,2022-01-10,31.084,13300,-17.2324%,-86032.40,2,止损
247,300287,飞利信,2022-01-06,6.403,2022-01-12,6.167,500,-3.9962%,-128.14,4,信号
248,600588,用友网络,2022-01-06,36.958,2022-01-10,35.372,7200,-4.3874%,-11680.78,2,信号
249,601166,兴业银行,2022-01-06,14.778,2022-01-28,16.053,33800,8.5161%,42559.89,16,信号
250,300079,数码视讯,2022-01-07,9.525,2022-01-12,8.826,52400,-7.4332%,-37117.55,3,止损
251,601186,中国铁建,2022-01-07,6.657,2022-01-18,6.451,18700,-3.1995%,-3985.12,7,信号
252,601868,中国能建,2022-01-07,2.709,2022-01-17,2.557,184500,-5.7279%,-28646.58,6,信号
253,600019,宝钢股份,2022-01-10,6.356,2022-01-18,5.95,18000,-6.4835%,-7421.51,6,信号
254,600031,三一重工,2022-01-10,23.54,2022-01-17,21.627,21200,-8.2167%,-41025.53,5,止损
255,600176,中国巨石,2022-01-10,16.582,2022-01-13,15.876,30100,-4.3546%,-21745.99,3,信号
256,600690,海尔智家,2022-01-10,27.652,2022-01-12,26.765,18000,-3.3052%,-16459.49,2,信号
257,600773,西藏城投,2022-01-11,27.36,2022-01-14,25.343,15200,-7.4624%,-31049.08,3,止损
