代码,名称,买入日,买入价,卖出日,卖出价,股数,盈亏,净收益率,持有交易日,卖出原因
600679,上海凤凰,2023-11-13,9.088,2023-11-15,9.298,55000,11088.77,2.2175%,2,信号
600805,悦达投资,2023-11-13,4.572,2023-11-17,4.478,109300,-10826.17,-2.1652%,4,信号
603050,科林电气,2023-11-13,9.587,2023-11-20,9.549,49400,-2328.52,-0.4914%,5,信号
603357,设计总院,2023-11-13,8.344,2023-11-21,8.396,59900,2591.27,0.5182%,6,信号
605069,正和生态,2023-11-13,11.116,2023-11-23,10.725,44900,-18042.62,-3.6133%,8,信号
000828,东莞控股,2023-11-14,10.73,2023-11-17,9.73,45400,-45874.9,-9.4121%,3,信号
600178,东安动力,2023-11-15,7.753,2023-11-23,7.835,64400,4792.13,0.9593%,6,信号
601515,衢州东峰,2023-11-15,4.177,2023-11-21,4.123,2900,-169.07,-1.3950%,4,信号
002593,日上集团,2023-11-16,4.142,2023-11-22,4.038,500,-62.04,-2.9886%,4,信号
002727,一心堂,2023-11-16,23.516,2023-11-23,23.412,21200,-2690.87,-0.5395%,5,信号
002413,雷科防务,2023-11-17,6.353,2023-11-23,6.107,78700,-19868.61,-3.9718%,4,信号
300554,三超新材,2023-11-17,34.147,2023-11-22,29.555,14600,-67506.04,-13.5338%,3,信号
600844,金煤科技,2023-11-17,3.192,2023-11-27,3.078,100,-21.31,-6.5750%,6,信号
601022,宁波远洋,2023-11-17,10.812,2023-11-21,10.712,38700,-4315.98,-1.0309%,2,信号
002777,久远银海,2023-11-20,27.224,2023-11-27,26.817,18300,-7942.93,-1.5936%,5,信号
603995,甬金股份,2023-11-20,20.745,2023-11-23,19.795,23100,-22419.48,-4.6760%,3,信号
600327,大东方,2023-11-21,5.124,2023-12-05,5.328,97500,19455.94,3.8928%,10,信号
000155,川能动力,2023-11-22,12.216,2023-11-27,11.964,40900,-10804.96,-2.1615%,3,信号
000782,恒申新材,2023-11-22,5.713,2023-11-27,5.557,66800,-10772.84,-2.8215%,3,信号
600753,ST海钦,2023-11-22,11.446,2023-11-30,11.294,43600,-7095.47,-1.4211%,6,信号
600255,鑫科材料,2023-11-23,2.161,2023-11-27,2.119,231300,-10241.97,-2.0480%,2,信号
603135,中重科技,2023-11-23,11.978,2023-11-30,11.687,41700,-12621.13,-2.5256%,5,信号
603725,天安新材,2023-11-23,7.321,2023-12-01,7.177,68200,-10263.97,-2.0548%,6,信号
002067,景兴纸业,2023-11-24,3.597,2023-12-01,3.503,139000,-13496.9,-2.6983%,5,信号
603527,众源新材,2023-11-24,11.096,2023-11-30,10.815,37800,-11034.2,-2.6296%,4,信号
000006,深振业Ａ,2023-11-27,4.762,2023-11-29,4.678,104900,-9382.26,-1.8771%,2,信号
600667,太极实业,2023-11-27,7.349,2023-12-01,7.421,68000,4435.64,0.8872%,4,信号
600830,香溢融通,2023-11-27,6.955,2023-11-30,6.699,71800,-18930.36,-3.7887%,3,信号
000633,合金投资,2023-11-28,7.564,2023-11-30,7.226,45100,-15550.03,-4.5562%,2,信号
603336,宏辉果蔬,2023-11-29,5.502,2023-12-11,5.426,89100,-7210.69,-1.4702%,8,信号
002691,ST冀凯,2023-11-30,7.214,2023-12-06,7.146,69300,-5153.15,-1.0303%,4,信号
002962,五方光电,2023-11-30,14.16,2023-12-06,13.646,35300,-18631.56,-3.7256%,4,信号
300978,东箭科技,2023-11-30,15.058,2023-12-06,14.063,33200,-33502.79,-6.6984%,4,信号
600550,保变电气,2023-11-30,4.862,2023-12-06,4.728,39900,-5569.64,-2.8694%,4,信号
605179,一鸣食品,2023-11-30,13.219,2023-12-05,13.095,37800,-5152.67,-1.0307%,3,信号
000800,一汽解放,2023-12-01,9.56,2023-12-05,9.26,52300,-16151.29,-3.2288%,2,信号
300241,瑞丰光电,2023-12-01,5.763,2023-12-06,5.397,83700,-31066.1,-6.4373%,3,信号
301111,粤万年青,2023-12-01,27.474,2023-12-08,26.287,18100,-21969.06,-4.4157%,5,信号
001236,弘业期货,2023-12-05,12.688,2023-12-14,13.035,39400,13170.48,2.6332%,7,信号
003010,若羽臣,2023-12-05,7.746,2023-12-11,7.374,64500,-24453.25,-4.8920%,4,信号
002575,群兴玩具,2023-12-06,6.213,2023-12-08,6.097,80400,-9833.73,-1.9676%,2,信号
603535,嘉诚国际,2023-12-06,8.54,2023-12-20,8.463,58500,-5031.18,-1.0065%,10,信号
000151,中成股份,2023-12-07,12.506,2023-12-19,12.674,39900,6177.32,1.2373%,8,信号
600593,大连圣亚,2023-12-07,20.88,2023-12-13,19.86,23900,-24873.69,-4.9818%,4,信号
600730,ST高科,2023-12-07,6.283,2023-12-19,6.297,13200,97.94,0.1180%,8,信号
603696,安记食品,2023-12-07,10.47,2023-12-18,10.76,47700,13297.33,2.6612%,7,信号
000903,ST云动,2023-12-08,3.312,2023-12-12,3.208,150900,-16073.87,-3.2149%,2,信号
002927,泰永长征,2023-12-08,16.003,2023-12-14,15.867,31200,-4738.34,-0.9485%,4,信号
605567,春雪食品,2023-12-08,13.577,2023-12-12,13.253,36800,-12395.35,-2.4797%,2,信号
300106,西部牧业,2023-12-11,10.155,2023-12-19,9.975,45200,-8593.88,-1.8713%,6,信号
603536,惠发食品,2023-12-11,15.588,2023-12-15,15.422,32000,-5792.32,-1.1606%,4,信号
300560,中富通,2023-12-13,19.097,2023-12-15,18.008,26100,-28895.42,-5.7945%,2,信号
600375,汉马科技,2023-12-13,6.393,2023-12-20,6.228,70000,-12013.47,-2.6831%,5,信号
603825,ST华扬,2023-12-13,13.317,2023-12-15,12.874,37500,-17107.13,-3.4240%,2,信号
002862,实丰文化,2023-12-14,12.149,2023-12-25,13.879,700,1200.99,14.1138%,7,信号
600128,苏豪弘业,2023-12-14,11.431,2023-12-19,10.64,43700,-35050.47,-7.0133%,3,信号
600640,国脉文化,2023-12-14,13.278,2023-12-19,12.565,37600,-27291.67,-5.4639%,3,信号
600386,北巴传媒,2023-12-15,4.952,2023-12-19,4.988,90400,2717.42,0.6067%,2,信号
600571,信雅达,2023-12-15,17.669,2023-12-19,16.912,28200,-21843.16,-4.3817%,2,信号
601878,浙商证券,2023-12-15,10.717,2023-12-19,10.387,46600,-15895.45,-3.1811%,2,信号
600121,郑州煤电,2023-12-18,4.582,2023-12-22,4.468,2700,-321.44,-2.5967%,4,信号
600715,文投控股,2023-12-18,3.143,2023-12-20,2.69,159100,-72522.89,-14.4978%,2,信号
002362,汉王科技,2023-12-19,26.013,2023-12-21,24.348,19200,-32454.92,-6.4949%,2,信号
600149,廊坊发展,2023-12-19,5.963,2023-12-21,5.557,83800,-34485.38,-6.8978%,2,信号
600180,ST瑞茂,2023-12-19,6.405,2023-12-21,6.179,78000,-18141.56,-3.6294%,2,信号
002755,奥赛康,2023-12-20,11.646,2023-12-25,10.755,42900,-38712.97,-7.7448%,3,信号
600697,欧亚集团,2023-12-20,13.567,2023-12-22,12.964,36800,-22688.31,-4.5421%,2,信号
603329,上海雅仕,2023-12-20,11.975,2023-12-25,11.679,41700,-12829.17,-2.5679%,3,信号
600626,申达股份,2023-12-21,4.042,2023-12-28,4.148,123700,12593.9,2.5175%,5,信号
600679,上海凤凰,2023-12-21,10.228,2023-12-26,9.208,48800,-50236.49,-10.0597%,3,信号
603967,中创物流,2023-12-22,9.215,2023-12-26,8.556,54200,-36193.14,-7.2432%,2,信号
000993,闽东电力,2023-12-26,9.555,2024-01-10,10.045,52300,25124.93,5.0253%,10,信号
603779,威龙股份,2023-12-27,12.537,2024-01-02,10.436,39800,-84096.31,-16.8451%,3,信号
605286,同力天启,2023-12-27,27.744,2024-01-04,28.416,18000,11589.12,2.3195%,5,信号
002164,宁波东力,2023-12-28,5.853,2024-01-08,6.337,85400,40804.98,8.1595%,6,信号
000810,创维数字,2023-12-29,14.749,2024-01-04,14.255,33800,-17204.34,-3.4493%,3,信号
002635,安洁科技,2023-12-29,15.058,2024-01-04,14.773,33200,-9954.36,-1.9902%,3,信号
601012,隆基绿能,2024-01-03,22.041,2024-01-08,21.229,22600,-18831.91,-3.7787%,3,信号
002241,歌尔股份,2024-01-04,19.221,2024-01-09,18.552,26000,-17882.08,-3.5765%,3,信号
002876,三利谱,2024-01-04,34.264,2024-01-08,31.401,14500,-41987.14,-8.4468%,2,信号
300751,迈为股份,2024-01-04,122.839,2024-01-09,113.371,4000,-38344.83,-7.8000%,3,信号
603992,松霖科技,2024-01-04,17.785,2024-01-09,17.007,28100,-22333.66,-4.4667%,3,信号
002778,中晟高科,2024-01-05,15.708,2024-01-09,14.623,28500,-31359.41,-7.0015%,2,信号
300478,杭州高新,2024-01-05,13.647,2024-01-09,12.594,36600,-39024.39,-7.8092%,2,信号
603356,华菱精工,2024-01-08,14.787,2024-01-10,14.103,33800,-23622.49,-4.7239%,2,信号
603709,中源家居,2024-01-09,11.051,2024-01-11,10.294,45200,-34683.96,-6.9405%,2,信号
002432,九安医疗,2024-01-10,39.995,2024-01-15,37.856,12500,-27223.13,-5.4426%,3,信号
002620,ST瑞和,2024-01-11,5.523,2024-01-18,5.307,90500,-19985.12,-3.9965%,5,信号
002887,绿茵生态,2024-01-11,8.309,2024-01-17,8.341,60100,1403.34,0.2809%,4,信号
300989,蕾奥规划,2024-01-11,14.954,2024-01-17,15.208,33400,7977.16,1.5963%,4,信号
300076,ST宁视,2024-01-12,6.163,2024-01-16,5.867,81100,-24494.64,-4.8982%,2,信号
605158,华达新材,2024-01-12,8.464,2024-01-16,7.976,59000,-29289.97,-5.8622%,2,信号
002162,悦心健康,2024-01-15,4.722,2024-01-19,4.628,105800,-10511.23,-2.1028%,4,信号
002337,赛象科技,2024-01-15,6.083,2024-01-17,5.817,82100,-22323.0,-4.4676%,2,信号
002762,金发拉比,2024-01-15,9.515,2024-01-18,9.045,52500,-25124.41,-5.0271%,3,信号
002877,智能自控,2024-01-15,10.935,2024-01-18,10.005,18900,-17783.77,-8.6002%,3,信号
002523,天桥起重,2024-01-16,3.002,2024-01-22,2.879,300,-46.88,-5.1778%,4,信号
002738,中矿资源,2024-01-16,36.989,2024-01-18,35.233,13500,-24195.0,-4.8428%,2,信号
603219,富佳股份,2024-01-16,14.549,2024-01-18,13.405,30600,-35433.4,-7.9549%,2,信号
603798,康普顿,2024-01-17,10.866,2024-01-19,9.436,46000,-66253.91,-13.2480%,2,信号
001212,中旗新材,2024-01-18,18.469,2024-01-23,17.87,900,-555.61,-3.3409%,3,信号
002140,东华科技,2024-01-18,8.874,2024-01-23,7.416,56300,-82552.15,-16.5144%,3,信号
002606,大连电瓷,2024-01-18,8.179,2024-01-22,7.921,61100,-16258.71,-3.2518%,2,信号
002969,嘉美包装,2024-01-18,3.917,2024-01-23,3.853,127600,-8647.45,-1.7293%,3,信号
600207,安彩高科,2024-01-18,4.992,2024-01-29,5.087,100100,9000.99,1.8002%,7,信号
600828,茂业商业,2024-01-18,4.345,2024-01-23,3.951,100,-49.41,-11.2430%,3,信号
600882,妙可蓝多,2024-01-18,16.008,2024-01-23,14.173,31200,-57725.63,-11.5521%,3,信号
603206,嘉环科技,2024-01-18,18.519,2024-01-23,16.402,26900,-57429.36,-11.5224%,3,信号
002012,凯恩股份,2024-01-22,5.827,2024-01-24,4.672,85800,-99570.75,-19.9062%,2,信号
605180,华生科技,2024-01-22,14.407,2024-01-24,12.744,34700,-58197.12,-11.6352%,2,信号
000037,深南电A,2024-01-24,9.073,2024-02-02,8.374,55100,-38980.28,-7.7938%,7,信号
000017,深中华A,2024-01-29,12.316,2024-02-01,10.615,40500,-69373.68,-13.9010%,3,信号
000025,特力Ａ,2024-01-29,17.168,2024-01-31,16.851,29100,-9719.93,-1.9447%,2,信号
601665,齐鲁银行,2024-01-31,3.447,2024-02-05,3.313,145000,-19830.2,-3.9658%,3,信号
603529,爱玛科技,2024-02-02,23.683,2024-02-06,22.05,21100,-34935.95,-6.9878%,2,信号
000001,平安银行,2024-02-27,8.571,2024-03-05,8.373,58300,-12064.84,-2.4132%,5,信号
603255,鼎际得,2024-03-07,38.938,2024-03-14,38.29,12800,-8796.52,-1.7640%,5,信号
002349,精华制药,2024-03-22,8.234,2024-03-26,7.766,60700,-28893.21,-5.7779%,2,信号
603305,旭升集团,2024-03-25,15.019,2024-03-27,14.064,33200,-32173.53,-6.4494%,2,信号
603848,好太太,2024-03-25,13.967,2024-03-28,13.303,35700,-24178.54,-4.8467%,3,信号
000534,万泽股份,2024-03-26,11.887,2024-03-28,11.765,42000,-5613.39,-1.1238%,2,信号
000881,中广核技,2024-03-26,6.693,2024-03-28,6.457,52300,-12716.75,-3.6309%,2,信号
002432,九安医疗,2024-03-26,45.598,2024-03-28,41.524,10900,-44876.62,-9.0247%,2,信号
600973,宝胜股份,2024-03-26,4.302,2024-03-28,4.248,116200,-6803.51,-1.3603%,2,信号
603218,日月股份,2024-03-26,10.212,2024-03-28,9.722,48900,-24446.78,-4.8931%,2,信号
600400,红豆股份,2024-03-28,2.521,2024-04-16,2.679,198300,30696.85,6.1367%,11,信号
000156,华数传媒,2024-04-01,8.064,2024-04-03,7.516,62000,-34445.97,-6.8862%,2,信号
002210,飞马国际,2024-04-01,1.741,2024-04-08,1.729,287200,-3868.58,-0.7734%,3,信号
300318,博晖创新,2024-04-02,5.373,2024-04-09,4.928,93000,-41877.91,-8.3771%,3,信号
300343,联创股份,2024-04-02,6.433,2024-04-12,6.617,77700,13749.02,2.7492%,6,信号
002562,兄弟科技,2024-04-03,3.442,2024-04-09,3.218,145200,-32911.04,-6.5824%,2,信号
600113,浙江东日,2024-04-08,7.564,2024-04-16,7.096,66100,-31375.03,-6.2723%,6,信号
000520,凤凰航运,2024-04-09,2.461,2024-04-16,2.329,203100,-27375.86,-5.4738%,5,信号
601113,华鼎股份,2024-04-09,3.472,2024-04-17,3.448,144000,-3876.48,-0.7750%,6,信号
300082,奥克股份,2024-04-10,6.243,2024-04-12,5.627,80000,-49749.61,-9.9559%,2,信号
603696,安记食品,2024-04-10,8.869,2024-04-16,7.911,9000,-8701.02,-10.8947%,4,信号
600595,中孚实业,2024-04-11,3.607,2024-04-17,3.593,100,-11.36,-3.1065%,4,信号
000428,华天酒店,2024-04-16,3.632,2024-04-18,3.298,137600,-46361.58,-9.2725%,2,信号
600815,厦工股份,2024-04-16,2.551,2024-04-18,2.359,195900,-38182.88,-7.6359%,2,信号
601956,东贝集团,2024-04-16,4.502,2024-04-23,4.578,111000,7872.12,1.5744%,5,信号
002059,云南旅游,2024-04-17,5.413,2024-04-19,5.507,92300,8222.09,1.6449%,2,信号
002597,金禾实业,2024-04-17,19.921,2024-05-14,23.099,25000,78924.47,15.8396%,16,信号
000933,神火股份,2024-04-18,21.82,2024-04-22,20.679,22900,-26621.21,-5.3250%,2,信号
600874,创业环保,2024-04-19,5.328,2024-04-23,5.352,93800,1812.22,0.3625%,2,信号
601518,吉林高速,2024-04-19,2.335,2024-04-23,2.213,214100,-26665.73,-5.3309%,2,信号
601766,中国中车,2024-04-22,7.164,2024-04-24,6.667,69700,-35116.96,-7.0297%,2,信号
605336,ST帅电,2024-04-22,13.552,2024-04-24,12.819,29700,-22167.19,-5.5048%,2,信号
000682,东方电子,2024-04-24,9.636,2024-05-23,10.496,51800,44023.17,8.8155%,18,信号
603279,景津装备,2024-04-24,20.93,2024-05-13,21.329,23800,8990.21,1.8038%,10,信号
603235,天新药业,2024-04-29,24.428,2024-05-14,25.143,20400,14084.73,2.8249%,8,信号
002468,申通快递,2024-05-06,9.019,2024-05-24,9.649,55400,34421.8,6.8861%,14,信号
600660,福耀玻璃,2024-05-09,44.822,2024-05-17,45.277,100,35.49,0.7910%,6,信号
688578,艾力斯,2024-05-09,62.981,2024-05-15,58.931,5200,-21381.94,-6.5255%,4,信号
002773,康弘药业,2024-05-13,22.131,2024-05-16,21.219,22500,-21000.38,-4.2153%,3,信号
603730,岱美股份,2024-05-13,6.898,2024-05-22,6.963,1300,73.29,0.8168%,7,信号
601866,中远海发,2024-05-15,2.594,2024-05-22,2.552,192700,-8699.64,-1.7393%,5,信号
000791,甘肃能源,2024-05-16,6.323,2024-05-28,6.697,79000,28991.43,5.8008%,8,信号
000958,电投产融,2024-05-28,3.913,2024-05-31,3.889,127700,-3550.32,-0.7102%,3,信号
600121,郑州煤电,2024-05-28,3.772,2024-05-31,3.658,132500,-15559.48,-3.1117%,3,信号
605588,冠石科技,2024-06-05,40.948,2024-06-07,38.609,12200,-29030.59,-5.8082%,2,信号
001298,好上好,2024-06-06,8.622,2024-06-11,7.91,57900,-41718.81,-8.3524%,2,信号
300739,明阳电路,2024-06-14,13.407,2024-06-24,14.323,37200,33564.45,6.7266%,6,信号
603172,万丰股份,2024-06-14,15.248,2024-06-24,15.432,32700,5536.77,1.1099%,6,信号
605090,九丰能源,2024-06-14,27.651,2024-06-21,27.463,18000,-3872.05,-0.7776%,5,信号
603280,南方路机,2024-06-18,20.52,2024-06-25,18.591,24300,-47363.38,-9.4937%,5,信号
605258,协和电子,2024-06-19,35.428,2024-06-24,31.054,14100,-62131.38,-12.4317%,3,信号
601567,三星电气,2024-06-20,32.936,2024-06-26,32.584,12100,-4664.79,-1.1699%,4,信号
600216,浙江医药,2024-07-02,10.37,2024-07-09,10.1,48200,-13518.66,-2.7032%,5,信号
603228,景旺电子,2024-07-02,28.644,2024-07-08,28.706,17400,568.11,0.1139%,4,信号
002102,ST能特,2024-07-05,2.461,2024-07-09,2.349,203100,-23317.92,-4.6624%,2,信号
603079,圣达生物,2024-07-05,11.336,2024-07-10,10.405,44100,-41530.74,-8.3036%,3,信号
300912,凯龙高科,2024-07-16,11.616,2024-07-18,10.105,43000,-65433.98,-13.0939%,2,信号
600676,久事动娱,2024-07-16,3.152,2024-07-25,3.278,158600,19598.21,3.9189%,7,信号
600420,国药现代,2024-07-18,11.766,2024-07-24,11.474,42400,-12857.38,-2.5760%,4,信号
603150,万朗磁塑,2024-07-18,25.503,2024-07-25,24.518,19600,-19796.4,-3.9585%,5,信号
000735,罗牛山,2024-07-22,4.807,2024-07-24,4.613,36300,-7238.95,-4.1461%,2,信号
600272,开开实业,2024-07-22,9.046,2024-08-06,9.856,55200,44220.62,8.8519%,11,信号
600822,上海物贸,2024-07-22,8.284,2024-07-25,8.016,60300,-16660.89,-3.3336%,3,信号
600763,通策医疗,2024-07-26,42.581,2024-07-30,41.239,11700,-16190.7,-3.2482%,2,信号
300077,国民技术,2024-07-31,10.505,2024-08-05,10.525,47500,426.08,0.0853%,3,信号
002158,汉钟精机,2024-08-02,16.958,2024-08-08,16.682,29400,-8633.02,-1.7307%,4,信号
300252,金信诺,2024-08-02,7.204,2024-08-06,6.667,69400,-37744.59,-7.5462%,2,信号
002480,新筑股份,2024-08-05,3.172,2024-08-09,3.098,157600,-12020.15,-2.4036%,4,信号
601099,太平洋,2024-08-05,3.232,2024-08-12,3.168,154700,-10272.08,-2.0537%,5,信号
000670,盈方微,2024-08-06,4.832,2024-08-12,4.578,103400,-26823.0,-5.3654%,4,信号
600621,华鑫股份,2024-08-06,13.19,2024-08-12,12.7,37900,-19059.5,-3.8109%,4,信号
601002,晋亿实业,2024-08-06,3.042,2024-08-09,2.889,100,-25.3,-8.1825%,3,信号
603703,盛洋科技,2024-08-06,9.385,2024-08-09,9.395,13600,16.59,0.0130%,3,信号
000558,天府文旅,2024-08-08,2.331,2024-08-14,2.279,100,-15.23,-6.3962%,4,信号
300053,航宇微,2024-08-08,11.796,2024-08-12,11.094,41500,-29584.94,-6.0405%,2,信号
600778,友好集团,2024-08-09,4.262,2024-08-13,4.028,117300,-27951.42,-5.5881%,2,信号
002644,佛慈制药,2024-08-12,7.022,2024-08-16,6.945,71200,-5978.38,-1.1952%,4,信号
300265,通光线缆,2024-08-12,7.174,2024-08-14,6.787,69700,-27459.02,-5.4891%,2,信号
600969,郴电国际,2024-08-12,5.627,2024-08-19,5.321,88800,-27612.19,-5.5234%,5,信号
603333,福华尚纬,2024-08-12,3.252,2024-08-19,3.158,153700,-14818.22,-2.9635%,5,信号
603768,常青股份,2024-08-12,10.767,2024-08-15,10.727,1800,-92.69,-0.4780%,3,信号
688613,奥精医疗,2024-08-13,13.857,2024-08-27,14.223,34100,12000.48,2.5384%,10,信号
000713,国投丰乐,2024-08-14,5.773,2024-08-19,5.527,81900,-20581.47,-4.3509%,3,信号
000756,新华制药,2024-08-15,15.633,2024-08-20,14.848,1200,-960.58,-5.1180%,3,信号
000820,神雾节能,2024-08-15,2.581,2024-08-20,2.489,200,-28.51,-5.4689%,3,信号
300187,永清环保,2024-08-16,4.395,2024-08-21,4.171,112400,-25690.82,-5.1978%,3,信号
600525,ST长园,2024-08-22,3.832,2024-11-04,5.727,130400,246513.44,49.3094%,45,信号
601019,山东出版,2024-08-22,11.806,2024-08-27,11.604,42300,-9027.25,-1.8068%,3,信号
603169,兰石重装,2024-08-23,4.582,2024-08-27,4.378,109100,-22797.54,-4.5579%,2,信号
000678,襄阳轴承,2024-08-26,4.112,2024-09-03,4.128,96500,1134.84,0.2858%,6,信号
300465,高伟达,2024-08-27,7.354,2024-08-30,7.396,67900,2393.48,0.4791%,3,信号
002388,新亚制程,2024-08-28,3.652,2024-08-30,3.748,136900,12676.94,2.5345%,2,信号
002983,芯瑞达,2024-08-28,14.928,2024-09-09,15.543,30300,18165.7,4.0140%,8,信号
605183,确成股份,2024-08-30,15.619,2024-09-09,15.233,32000,-12827.27,-2.5652%,6,信号
002632,道明光学,2024-09-03,6.923,2024-09-09,6.737,72200,-13982.26,-2.7958%,4,信号
603155,新亚强,2024-09-03,7.466,2024-09-09,7.258,55300,-11874.24,-2.8747%,4,信号
002421,达实智能,2024-09-05,2.356,2024-09-12,2.364,100,-9.24,-3.8385%,5,信号
001216,华瓷股份,2024-09-09,11.218,2024-09-12,11.306,44500,3447.68,0.6903%,3,信号
600099,林海股份,2024-09-09,7.209,2024-09-24,7.391,69300,12155.22,2.4320%,9,信号
603920,世运电路,2024-09-10,20.41,2024-09-13,18.601,24400,-44627.85,-8.9568%,3,信号
300143,盈康生命,2024-09-12,5.954,2024-09-18,5.601,58900,-21118.89,-6.0191%,2,信号
300561,汇金科技,2024-09-12,9.02,2024-10-16,17.826,55400,487140.63,97.4417%,17,信号
600682,南京新百,2024-09-13,5.297,2024-09-19,5.151,85600,-12878.35,-2.8390%,2,信号
002121,科陆电子,2024-09-18,3.542,2024-09-23,3.508,100,-13.35,-3.7175%,3,信号
002227,ST特迅,2024-09-18,8.464,2024-10-11,9.025,38900,21492.64,6.5243%,12,信号
600838,上海九百,2024-09-19,6.477,2024-09-24,6.631,68000,9988.66,2.2667%,3,信号
000793,ST华闻,2024-09-23,1.28,2024-10-14,1.583,300,81.07,20.8466%,10,信号
002066,瑞泰科技,2024-09-24,8.044,2024-10-18,9.355,100,121.13,14.9654%,13,信号
002338,奥普光电,2024-09-24,25.933,2024-11-15,46.337,17800,362545.51,78.5007%,33,信号
600053,ST九鼎,2024-09-24,13.767,2024-10-11,15.172,36300,50495.49,10.0993%,8,信号
000977,浪潮信息,2024-10-11,40.37,2024-11-04,43.028,12300,32184.19,6.4783%,16,信号
002268,电科网安,2024-10-11,16.933,2024-11-04,17.426,23800,11320.24,2.8075%,16,信号
600151,航天机电,2024-10-11,7.054,2024-10-17,6.997,200,-21.4,-1.5120%,4,信号
300618,寒锐钴业,2024-10-17,33.837,2024-10-30,35.062,14700,17509.17,3.5184%,9,信号
002687,乔治白,2024-11-11,4.62,2024-11-15,4.486,108200,-15051.27,-3.0092%,4,信号
002216,三全食品,2024-11-12,11.264,2024-11-19,10.703,44300,-25338.1,-5.0755%,5,信号
002828,贝肯能源,2024-11-12,9.605,2024-11-22,9.655,52000,2118.48,0.4240%,8,信号
600354,敦煌种业,2024-11-12,6.193,2024-11-18,5.917,80700,-22766.28,-4.5530%,4,信号
600559,老白干酒,2024-11-12,22.311,2024-11-15,21.539,22400,-17782.24,-3.5563%,3,信号
002010,传化智联,2024-11-13,4.953,2024-11-15,4.619,40000,-13582.88,-6.8518%,2,信号
002165,红宝丽,2024-11-15,4.812,2024-11-19,4.488,103800,-34181.35,-6.8393%,2,信号
300878,维康药业,2024-11-15,19.773,2024-11-19,18.234,24100,-37547.95,-7.8756%,2,信号
600056,中国医药,2024-11-15,12.275,2024-11-20,12.043,40700,-9943.74,-1.9894%,3,信号
600787,中储股份,2024-11-15,5.42,2024-11-26,6.234,92200,74529.52,14.9075%,7,信号
002112,三变科技,2024-11-18,11.936,2024-11-25,10.995,39900,-38021.92,-7.9797%,5,信号
003030,祖名股份,2024-11-19,15.529,2024-11-21,15.183,32100,-11578.86,-2.3217%,2,信号
600104,上汽集团,2024-11-21,16.537,2024-11-29,16.861,30200,9259.38,1.8531%,6,信号
001296,长江材料,2024-11-22,18.031,2024-11-26,17.053,27700,-27563.83,-5.5160%,2,信号
600508,上海能源,2024-11-22,9.926,2024-11-26,9.224,50300,-35770.85,-7.1610%,2,信号
002006,精工科技,2024-11-25,14.957,2024-12-17,18.651,33400,122791.46,24.5667%,16,信号
603073,彩蝶实业,2024-11-25,15.618,2024-11-27,15.302,32000,-10589.44,-2.1178%,2,信号
601512,中新集团,2024-11-26,7.994,2024-11-29,7.726,62500,-17232.5,-3.4474%,3,信号
603878,武进不锈,2024-11-26,6.244,2024-12-03,6.308,80000,4595.84,0.9196%,5,信号
002339,积成电子,2024-11-27,7.384,2024-12-11,7.406,67700,1029.72,0.2059%,10,信号
002877,智能自控,2024-11-27,8.269,2024-12-09,9.4,36100,40516.12,13.5657%,8,信号
600728,佳都科技,2024-11-27,5.045,2024-11-29,5.029,99100,-1989.33,-0.3977%,2,信号
000548,湖南投资,2024-11-28,5.753,2024-12-09,5.817,100,-3.58,-0.6167%,7,信号
002576,通达动力,2024-11-29,14.478,2024-12-11,14.604,34500,3826.67,0.7657%,8,信号
002798,帝欧水华,2024-11-29,4.352,2024-12-18,4.478,112500,13631.63,2.7827%,13,信号
603518,锦泓集团,2024-11-29,8.274,2024-12-05,7.916,60400,-22117.88,-4.4235%,4,信号
002187,广百股份,2024-12-03,6.383,2024-12-09,6.167,78300,-17425.67,-3.4848%,4,信号
603036,如通股份,2024-12-03,16.098,2024-12-05,15.382,200,-153.15,-4.7494%,2,信号
300883,龙利得,2024-12-04,6.463,2024-12-10,6.387,100,-17.64,-2.7087%,4,信号
600057,厦门象屿,2024-12-05,6.007,2024-12-16,5.831,80100,-14565.23,-3.0256%,7,信号
603686,福龙马,2024-12-09,9.624,2024-12-16,9.444,51900,-9812.63,-1.9636%,5,信号
605188,国光连锁,2024-12-09,7.779,2024-12-18,7.941,41400,6387.19,1.9823%,7,信号
002283,天润工业,2024-12-10,5.461,2024-12-17,5.495,200,-3.1,-0.2822%,5,信号
000779,甘咨询,2024-12-11,9.155,2024-12-16,9.015,54600,-8090.08,-1.6177%,3,信号
002081,金螳螂,2024-12-11,3.712,2024-12-18,3.668,1200,-62.43,-1.4000%,5,信号
600959,江苏有线,2024-12-11,3.86,2024-12-18,3.776,129500,-11348.86,-2.2693%,5,信号
001318,阳光乳业,2024-12-16,12.966,2024-12-18,12.134,38500,-32536.36,-6.5143%,2,信号
601609,金田股份,2024-12-16,6.479,2024-12-18,6.003,77100,-37199.37,-7.4429%,2,信号
003037,三和管桩,2024-12-17,7.265,2024-12-23,7.137,100,-22.72,-3.1061%,4,信号
601019,山东出版,2024-12-17,10.835,2024-12-20,10.965,46100,5449.02,1.0903%,3,信号
601456,国联民生,2024-12-17,12.8,2024-12-23,12.558,39000,-9958.96,-1.9939%,4,信号
605018,长华集团,2024-12-17,10.198,2024-12-19,9.488,7200,-5181.74,-7.0535%,2,信号
002646,天佑德酒,2024-12-18,11.68,2024-12-20,11.148,42800,-23233.04,-4.6452%,2,信号
