序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
165,600150,中国船舶,2021-12-21,22.626,2022-01-20,22.084,22000,-2.4946%,-12423.62,21,到期
166,601615,明阳智能,2021-12-21,24.744,2022-01-06,22.721,20200,-8.2703%,-41358.78,11,止损
167,601899,紫金矿业,2021-12-21,8.314,2022-01-14,8.366,60100,0.5208%,2603.53,17,信号
168,603799,华友钴业,2021-12-21,83.069,2022-01-06,75.243,6000,-9.5107%,-47425.86,11,止损
169,603259,药明康德,2021-12-22,111.397,2022-01-05,102.09,4400,-8.4462%,-41419.33,9,止损
170,000831,中国稀土,2021-12-27,39.171,2022-01-06,35.983,12700,-8.2295%,-40959.44,7,止损
171,002466,天齐锂业,2021-12-27,88.465,2022-01-20,78.902,5600,-10.8998%,-54025.24,17,止损
172,300014,亿纬锂能,2021-12-27,115.253,2022-01-06,104.153,4300,-9.7211%,-48200.43,7,止损
173,600111,北方稀土,2021-12-28,43.174,2022-01-21,38.543,11500,-10.8154%,-53724.72,17,止损
174,000001,平安银行,2022-01-04,14.051,2022-02-09,14.477,35500,2.9270%,14607.26,21,到期
175,000858,五粮液,2022-01-04,200.384,2022-01-17,184.312,2400,-8.1127%,-39035.26,9,止损
176,600031,三一重工,2022-01-04,21.129,2022-01-10,23.516,23600,11.1895%,55822.37,4,信号
177,600036,招商银行,2022-01-04,39.482,2022-01-21,42.121,12600,6.5780%,32739.80,13,信号
178,600436,片仔癀,2022-01-04,429.495,2022-01-07,391.084,1100,-9.0341%,-42702.63,3,止损
179,300760,迈瑞医疗,2022-01-05,316.267,2022-01-12,292.173,1500,-7.7106%,-36597.65,5,止损
180,300059,东方财富,2022-01-06,23.802,2022-01-17,22.071,21000,-7.3649%,-36831.32,7,止损
181,300274,阳光电源,2022-01-06,88.029,2022-01-25,89.466,5600,1.5311%,7551.62,13,信号
182,300750,宁德时代,2022-01-06,277.462,2022-01-18,315.132,1800,13.4634%,67273.91,8,信号
183,603259,药明康德,2022-01-06,102.892,2022-02-09,87.297,4800,-15.2415%,-75312.89,19,止损
184,603986,兆易创新,2022-01-06,152.306,2022-02-07,140.11,3200,-8.0996%,-39495.72,17,止损
185,300014,亿纬锂能,2022-01-07,104.657,2022-01-20,97.136,4700,-7.2790%,-35822.42,9,止损
186,600519,贵州茅台,2022-01-07,1752.935,2022-02-09,1615.341,200,-7.9415%,-27855.65,18,止损
187,600887,伊利股份,2022-01-07,34.017,2022-02-11,34.483,14600,1.2678%,6299.90,20,信号
188,002460,赣锋锂业,2022-01-10,89.517,2022-01-26,97.565,5500,8.8821%,43752.04,12,信号
189,600905,三峡能源,2022-01-11,6.74,2022-01-26,6.324,74100,-6.2734%,-31349.05,11,止损
190,601888,中国中免,2022-01-11,198.429,2022-01-20,182.239,2500,-8.2510%,-40951.66,7,止损
191,000723,美锦能源,2022-01-12,15.438,2022-01-21,13.893,32300,-10.0957%,-50366.37,7,止损
192,002241,歌尔股份,2022-01-14,46.999,2022-02-09,43.934,10600,-6.6158%,-32975.89,13,止损
193,600276,恒瑞医药,2022-01-14,46.104,2022-01-25,42.16,10800,-8.6462%,-43073.24,7,止损
194,002475,立讯精密,2022-01-17,44.975,2022-01-25,48.189,11100,7.0377%,35151.87,6,信号
195,600030,中信证券,2022-01-17,20.836,2022-02-08,22.464,23900,7.7024%,38376.22,5,信号
196,000858,五粮液,2022-01-18,186.517,2022-02-08,173.187,2600,-7.2395%,-35125.22,10,止损
197,000762,西藏矿业,2022-01-20,44.701,2022-02-07,40.389,11100,-9.7378%,-48341.49,7,止损
198,000792,盐湖股份,2022-01-20,28.014,2022-02-17,31.064,17800,10.7782%,53772.39,15,信号
199,002326,永太科技,2022-01-20,39.72,2022-01-24,35.962,12500,-9.5514%,-47446.01,2,止损
200,300026,红日药业,2022-01-20,7.144,2022-01-26,6.367,69900,-10.9626%,-54767.36,4,止损
201,002466,天齐锂业,2022-01-21,76.839,2022-02-18,89.616,6500,16.5113%,82508.02,15,信号
202,002639,雪人集团,2022-01-21,12.876,2022-01-25,11.994,38800,-6.9462%,-34720.96,2,止损
203,300014,亿纬锂能,2022-01-21,95.933,2022-02-09,88.621,5200,-7.7146%,-38503.67,8,止损
204,601012,隆基绿能,2022-01-24,53.2,2022-02-07,50.362,9200,-5.4288%,-26583.96,5,止损
205,000661,长春高新,2022-01-25,158.173,2022-02-23,174.757,3100,10.3740%,50892.91,16,信号
206,600031,三一重工,2022-01-25,20.938,2022-01-28,19.108,22500,-8.8312%,-41626.05,3,止损
207,600111,北方稀土,2022-01-25,40.122,2022-02-07,37.673,12400,-6.1975%,-30848.65,4,止损
208,600703,三安光电,2022-01-25,30.468,2022-02-07,28.109,16400,-7.8356%,-39172.66,4,止损
209,000002,万科Ａ,2022-01-26,19.356,2022-02-28,17.847,25800,-7.8863%,-39401.82,18,止损
