序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
149,002415,海康威视,2021-09-17,49.849,2021-09-23,48.72,10000,-2.3631%,-11785.68,2,信号
150,002498,汉缆股份,2021-09-17,4.494,2021-09-27,4.55,111200,1.1332%,5666.31,4,信号
151,002716,湖南白银,2021-09-17,4.002,2021-09-23,3.988,124900,-0.4493%,-2246.95,2,信号
152,300265,通光线缆,2021-09-17,11.851,2021-09-27,11.669,42100,-1.6321%,-8147.19,4,信号
153,600233,圆通速递,2021-09-17,10.625,2021-09-23,12.564,47000,18.1251%,90560.09,2,止盈
154,600326,西藏天路,2021-09-17,5.434,2021-09-23,5.466,92000,0.4985%,2493.20,2,信号
155,600674,川投能源,2021-09-17,10.505,2021-09-23,12.494,36400,18.8098%,71962.82,2,止盈
156,600916,中国黄金,2021-09-17,13.379,2021-09-23,13.285,37300,-0.7969%,-3978.57,2,信号
157,600982,宁波能源,2021-09-17,3.267,2021-09-23,4.113,153000,25.7819%,128920.89,2,止盈
158,000538,云南白药,2021-09-22,58.228,2021-10-12,59.284,8500,1.7122%,8478.64,9,信号
159,000623,吉林敖东,2021-09-22,15.63,2021-09-24,15.874,31900,1.4612%,7289.02,2,信号
160,002196,方正电机,2021-09-22,9.585,2021-09-24,9.785,41700,1.9879%,7949.27,2,信号
161,002236,大华股份,2021-09-22,21.123,2021-09-27,21.661,23600,2.4474%,12206.30,3,信号
162,600537,ST亿晶,2021-09-22,4.952,2021-09-28,4.898,100900,-1.2079%,-6038.87,4,信号
163,000703,恒逸石化,2021-09-23,11.998,2021-09-27,11.596,41600,-3.4455%,-17205.51,2,信号
164,000816,智慧农业,2021-09-23,3.792,2021-09-27,3.568,131800,-5.9930%,-29966.06,2,止损
165,000959,首钢股份,2021-09-23,8.382,2021-09-27,7.524,59600,-10.3251%,-51608.01,2,止损
166,000970,中科三环,2021-09-23,11.162,2021-09-27,10.319,44700,-7.6428%,-38150.57,2,止损
167,002091,江苏国泰,2021-09-23,13.497,2021-09-27,12.404,37000,-8.1897%,-40918.31,2,止损
168,002261,拓维信息,2021-09-23,8.514,2021-09-29,7.996,58700,-6.1808%,-30906.14,4,信号
169,002625,光启技术,2021-09-23,22.349,2021-09-29,21.907,22300,-2.0762%,-10352.91,4,信号
170,600273,嘉化能源,2021-09-23,10.992,2021-09-27,9.127,45400,-17.0497%,-85130.42,2,止损
171,600309,万华化学,2021-09-23,103.397,2021-09-27,96.657,4800,-6.6120%,-32832.25,2,止损
172,600547,山东黄金,2021-09-23,19.467,2021-09-27,18.428,25600,-5.4317%,-27082.09,2,信号
173,600585,海螺水泥,2021-09-23,40.77,2021-09-27,37.001,12200,-9.3349%,-46454.81,2,止损
174,002136,安纳达,2021-09-24,25.063,2021-09-28,21.739,19900,-13.3471%,-66601.34,2,信号
175,600688,上海石化,2021-09-24,4.632,2021-09-28,4.198,107900,-9.4685%,-47349.77,2,止损
176,000413,ST旭电,2021-09-27,2.371,2021-09-29,2.249,210800,-5.2530%,-26269.90,2,信号
177,002313,日海智能,2021-09-27,12.106,2021-09-29,11.314,41300,-6.6332%,-33181.25,2,止损
178,002530,金财互联,2021-09-27,6.977,2021-09-29,6.731,71600,-3.6343%,-18165.50,2,信号
179,300080,易成新能,2021-09-27,6.823,2021-09-29,6.487,73200,-5.0288%,-25130.30,2,止损
180,300168,万达信息,2021-09-27,12.886,2021-09-29,12.194,38800,-5.4688%,-27357.11,2,止损
181,300326,ST凯利,2021-09-27,10.815,2021-09-29,10.305,46200,-4.8159%,-24075.75,2,信号
182,300444,双杰电气,2021-09-27,6.343,2021-10-12,6.497,78800,2.3188%,11596.21,6,信号
183,300690,双一科技,2021-09-27,28.527,2021-10-11,27.829,17500,-2.5449%,-12711.23,5,信号
184,300792,壹网壹创,2021-09-27,52.744,2021-09-30,55.02,9400,4.2111%,20889.01,3,信号
185,600179,安通控股,2021-09-27,4.362,2021-09-29,4.218,114600,-3.4044%,-17027.27,2,信号
186,600295,鄂尔多斯,2021-09-27,15.816,2021-09-29,15.423,31600,-2.5799%,-12900.36,2,信号
187,600540,新赛股份,2021-09-27,5.583,2021-10-11,7.396,89500,32.3515%,161728.33,5,止盈
188,601028,玉龙股份,2021-09-27,16.969,2021-09-30,17.142,15200,0.9182%,2369.50,3,信号
189,688613,奥精医疗,2021-09-27,69.176,2021-09-30,64.978,7200,-6.1612%,-30701.90,3,止损
190,002502,ST鼎龙,2021-09-28,5.983,2021-09-30,6.047,83500,0.9684%,4840.50,2,信号
191,300849,锦盛新材,2021-09-28,13.067,2021-09-30,12.174,38200,-6.9245%,-34580.18,2,止损
192,000488,ST晨鸣,2021-09-29,8.184,2021-10-08,8.046,61000,-1.7859%,-8920.03,2,信号
193,002235,安妮股份,2021-09-29,4.722,2021-10-08,4.708,33100,-0.4112%,-643.13,2,信号
194,002448,中原内配,2021-09-29,6.435,2021-10-08,6.259,77600,-2.8376%,-14177.06,2,信号
195,002555,三七互娱,2021-09-29,17.374,2021-10-08,17.186,28700,-1.1768%,-5870.87,2,信号
196,300070,碧水源,2021-09-29,7.897,2021-10-08,7.859,63300,-0.5791%,-2896.36,2,信号
197,300513,恒实科技,2021-09-29,12.071,2021-10-12,12.569,41400,4.0189%,20093.91,4,信号
198,600246,万通发展,2021-09-29,11.306,2021-10-08,10.565,44200,-6.6471%,-33232.66,2,止损
