代码,名称,买入日,买入价,卖出日,卖出价,股数,盈亏,净收益率,持有交易日,卖出原因
605007,五洲特纸,2023-06-28,14.827,2023-07-07,14.293,29800,-16363.78,-3.7016%,7,信号
002418,康盛股份,2023-06-29,3.342,2023-07-10,3.178,149600,-24911.4,-4.9806%,7,信号
002899,英派斯,2023-06-29,14.94,2023-07-11,14.916,29400,-1171.77,-0.2666%,8,信号
002406,远东传动,2023-06-30,5.583,2023-07-10,5.477,88500,-9828.81,-1.9883%,6,信号
002286,保龄宝,2023-07-04,8.959,2023-07-11,8.471,20300,-10097.83,-5.5492%,5,信号
600399,抚顺特钢,2023-07-04,10.891,2023-07-14,10.431,45900,-21633.68,-4.3253%,8,信号
000859,国风新材,2023-07-05,5.473,2023-07-21,5.417,100,-15.54,-2.8146%,12,信号
601702,华峰铝业,2023-07-05,14.247,2023-07-17,13.843,33200,-13880.59,-2.9331%,8,信号
002976,瑞玛精密,2023-07-06,22.126,2023-07-18,26.033,22200,86199.05,17.5400%,8,信号
300127,银河磁体,2023-07-07,20.84,2023-07-18,19.63,21100,-25962.92,-5.9013%,7,信号
300128,锦富技术,2023-07-07,5.333,2023-07-21,5.507,93700,15850.3,3.1706%,10,信号
002134,天津普林,2023-07-10,10.705,2023-07-21,10.555,46700,-7530.84,-1.5056%,9,信号
600463,空港股份,2023-07-10,9.655,2023-07-14,9.295,51700,-19074.72,-3.8195%,4,信号
000537,绿发电力,2023-07-11,12.861,2023-07-18,12.229,38800,-25029.5,-5.0132%,5,信号
000767,晋控电力,2023-07-11,3.762,2023-07-19,3.408,132900,-47467.9,-9.4897%,6,信号
002616,长青集团,2023-07-11,5.633,2023-07-19,5.477,88700,-14290.46,-2.8588%,6,信号
003012,东鹏控股,2023-07-11,8.123,2023-08-04,10.664,10700,27083.98,31.1453%,18,信号
002732,燕塘乳业,2023-07-13,23.302,2023-07-25,22.919,800,-324.98,-1.7424%,8,信号
002977,ST天箭,2023-07-13,34.417,2023-07-20,33.303,14500,-16641.94,-3.3331%,5,信号
300198,ST纳川,2023-07-13,2.911,2023-07-20,2.719,171700,-33589.68,-6.7160%,5,信号
600083,ST博信,2023-07-13,7.714,2023-07-19,7.436,100,-37.76,-4.8632%,4,信号
601500,通用股份,2023-07-14,4.626,2023-07-21,4.252,108000,-40918.83,-8.1855%,5,信号
603161,科华控股,2023-07-14,10.839,2023-07-21,10.264,42300,-24792.16,-5.4044%,5,信号
603017,中衡设计,2023-07-17,10.98,2023-07-21,10.67,45500,-14635.08,-2.9278%,4,信号
603938,三孚股份,2023-07-17,24.921,2023-07-25,22.128,20000,-56340.97,-11.2981%,6,信号
002023,海特高新,2023-07-18,9.975,2023-07-25,9.545,50100,-22019.96,-4.4040%,5,信号
000811,冰轮环境,2023-07-19,13.676,2023-07-27,12.94,36500,-27360.95,-5.4786%,6,信号
002191,劲嘉股份,2023-07-19,6.071,2023-08-09,6.085,100,-8.61,-1.4063%,15,信号
002339,积成电子,2023-07-19,8.114,2023-07-24,7.636,61600,-29922.21,-5.9835%,3,信号
300521,爱司凯,2023-07-19,14.777,2023-07-24,13.483,16900,-22109.6,-8.8487%,3,信号
603160,汇顶科技,2023-07-19,54.025,2023-07-28,52.262,9200,-16709.84,-3.3603%,7,信号
605196,华通线缆,2023-07-19,7.98,2023-08-07,8.062,62600,4629.77,0.9263%,13,信号
002119,康强电子,2023-07-20,14.367,2023-07-28,13.863,34800,-18034.41,-3.6052%,6,信号
000573,粤宏远Ａ,2023-07-21,3.622,2023-08-08,3.788,138000,22437.43,4.4869%,12,信号
001337,四川黄金,2023-07-21,33.387,2023-07-31,31.684,14900,-25852.55,-5.1943%,6,信号
600135,乐凯胶片,2023-07-21,8.404,2023-07-25,7.846,59400,-33635.26,-6.7343%,2,信号
002193,ST如意,2023-07-24,7.034,2023-08-03,7.126,71000,6094.64,1.2198%,8,信号
002269,美邦服饰,2023-07-24,1.861,2023-08-08,1.919,268600,15100.7,3.0196%,11,信号
002640,跨境通,2023-07-24,3.762,2023-08-03,3.828,132900,8294.29,1.6582%,8,信号
300410,正业科技,2023-07-24,10.005,2023-07-28,9.195,49900,-40878.09,-8.1838%,4,信号
600159,大龙地产,2023-07-24,3.722,2023-08-08,3.408,10000,-3171.3,-8.5165%,11,信号
002172,澳洋健康,2023-07-25,3.822,2023-08-04,3.868,130800,5534.15,1.1065%,8,信号
002431,ST棕榈,2023-07-25,2.651,2023-08-08,2.789,188500,25364.57,5.0727%,10,信号
002968,新大正,2023-07-25,16.233,2023-08-07,16.177,24900,-1803.01,-0.4458%,9,信号
000750,国海证券,2023-07-27,3.714,2023-08-10,3.98,1500,389.23,6.9807%,10,信号
600702,舍得酒业,2023-07-27,141.204,2023-08-08,140.283,3300,-3502.9,-0.7514%,8,信号
300155,安居宝,2023-07-28,5.913,2023-08-03,5.457,71200,-32849.55,-7.7988%,4,信号
600340,ST华幸,2023-07-28,2.531,2023-08-08,2.569,197500,6892.75,1.3781%,7,信号
601005,重庆钢铁,2023-07-28,1.701,2023-08-08,1.679,293900,-6871.38,-1.3739%,7,信号
300375,鹏翎股份,2023-07-31,5.132,2023-08-07,4.407,600,-444.86,-14.4251%,5,信号
302132,中航成飞,2023-07-31,54.505,2023-08-03,49.263,8600,-45526.4,-9.7075%,3,信号
002471,中超控股,2023-08-03,3.031,2023-08-09,2.798,164900,-38888.05,-7.7779%,4,信号
600531,豫光金铅,2023-08-03,6.923,2023-08-14,6.587,72200,-24801.43,-4.9591%,7,信号
600906,财达证券,2023-08-03,10.375,2023-08-14,8.416,48100,-94698.82,-18.9665%,7,信号
601777,千里科技,2023-08-03,4.922,2023-08-09,4.128,66300,-52977.03,-16.2246%,4,信号
002647,仁东控股,2023-08-04,5.641,2023-08-14,5.353,88600,-25959.27,-5.1916%,6,信号
300417,南华仪器,2023-08-04,11.856,2023-08-14,10.845,10100,-10329.27,-8.6218%,6,信号
600613,神奇制药,2023-08-07,7.314,2023-08-17,7.646,56000,18202.24,4.4421%,8,信号
601901,方正证券,2023-08-07,7.683,2023-08-14,7.295,65000,-25673.58,-5.1385%,5,信号
002084,海鸥住工,2023-08-08,5.323,2023-08-11,4.268,93900,-99495.53,-19.8972%,3,信号
002095,生意宝,2023-08-08,23.362,2023-08-14,20.14,21400,-69410.92,-13.8769%,4,信号
603106,恒银科技,2023-08-08,7.414,2023-08-18,7.836,67400,27954.16,5.5916%,8,信号
002235,安妮股份,2023-08-09,7.194,2023-08-14,6.717,69500,-33631.75,-6.7236%,3,信号
002480,新筑股份,2023-08-09,5.173,2023-08-14,4.868,96600,-29949.87,-5.9909%,3,信号
002787,华源控股,2023-08-09,10.328,2023-08-22,9.008,48400,-64339.88,-12.8646%,9,信号
603336,宏辉果蔬,2023-08-09,6.152,2023-08-14,5.496,81200,-53725.83,-10.7495%,3,信号
002907,华森制药,2023-08-10,17.999,2023-08-21,16.602,16700,-23623.83,-7.8554%,7,信号
603122,合富中国,2023-08-11,9.205,2023-08-22,9.125,43500,-3842.36,-0.9591%,7,信号
300483,首华燃气,2023-08-14,14.207,2023-08-18,13.153,35100,-37464.35,-7.5091%,4,信号
601975,招商南油,2023-08-14,3.345,2023-08-23,3.291,149400,-8461.42,-1.6925%,7,信号
000705,浙江震元,2023-08-15,8.904,2023-08-21,8.206,56100,-39668.88,-7.9371%,4,信号
002584,西陇科学,2023-08-15,5.87,2023-08-21,5.574,85100,-25652.89,-5.1328%,4,信号
000411,英特集团,2023-08-16,13.655,2023-08-21,11.472,36600,-80341.63,-16.0678%,3,信号
002528,ST英飞,2023-08-16,9.135,2023-08-28,8.596,54700,-29960.84,-5.9932%,8,信号
002370,亚太药业,2023-08-17,4.752,2023-08-22,4.398,105200,-37782.59,-7.5535%,3,信号
600829,人民同泰,2023-08-17,8.56,2023-08-23,7.932,58400,-37171.14,-7.4317%,4,信号
605138,盛泰集团,2023-08-17,9.607,2023-08-23,8.618,18800,-18766.62,-10.3856%,4,信号
000710,贝瑞基因,2023-08-18,11.706,2023-08-23,10.085,41800,-68208.84,-13.9330%,3,信号
300942,易瑞生物,2023-08-18,14.265,2023-08-23,13.691,35000,-20578.46,-4.1196%,3,信号
001360,南矿集团,2023-08-22,19.981,2023-08-25,18.012,25000,-49699.81,-9.9444%,3,信号
601022,宁波远洋,2023-08-22,11.413,2023-08-25,10.132,43800,-56569.64,-11.3111%,3,信号
601065,江盐集团,2023-08-24,15.778,2023-08-30,13.293,31600,-78970.63,-15.8312%,4,信号
300172,中电环保,2023-08-25,7.124,2023-09-07,6.907,70100,-15704.51,-3.1433%,9,信号
300885,海昌新材,2023-08-31,11.225,2023-09-07,9.644,44500,-70793.64,-14.1660%,5,信号
605098,行动教育,2023-08-31,38.469,2023-09-05,35.062,12900,-44421.55,-8.9469%,3,信号
300514,友讯达,2023-09-01,13.777,2023-09-13,13.693,36200,-3528.41,-0.7071%,8,信号
000820,神雾节能,2023-09-04,4.112,2023-09-08,3.698,121500,-50763.93,-10.1555%,4,信号
600540,新赛股份,2023-09-04,7.184,2023-09-07,5.677,69600,-105295.08,-21.0494%,3,信号
000715,中兴商业,2023-09-05,5.9,2023-09-11,5.54,84700,-30952.78,-6.1909%,4,信号
000830,鲁西化工,2023-09-06,11.126,2023-09-19,10.765,44900,-16697.86,-3.3410%,9,信号
002207,ST准油,2023-09-06,8.304,2023-09-11,7.306,60200,-60537.74,-12.1037%,3,信号
603221,爱丽家居,2023-09-06,9.445,2023-09-12,7.986,52900,-77627.07,-15.5293%,4,信号
603709,中源家居,2023-09-06,10.216,2023-09-11,9.715,48900,-24984.53,-4.9987%,3,信号
002725,跃岭股份,2023-09-07,12.528,2023-09-14,10.067,39900,-98656.53,-19.7263%,5,信号
000058,深赛格,2023-09-08,6.777,2023-09-20,7.28,65200,32335.43,7.3139%,8,信号
002547,ST春兴,2023-09-08,4.662,2023-09-27,5.187,107200,55760.09,11.1509%,13,信号
600189,泉阳泉,2023-09-08,8.004,2023-09-21,8.776,62400,47624.94,9.5307%,9,信号
001296,长江材料,2023-09-11,17.623,2023-09-13,15.063,28300,-72891.9,-14.6083%,2,信号
301011,华立科技,2023-09-11,22.881,2023-09-18,21.099,21800,-39326.77,-7.8801%,5,信号
000767,晋控电力,2023-09-12,3.372,2023-09-19,3.278,91300,-8824.15,-2.8651%,5,信号
000851,ST高鸿,2023-09-12,6.503,2023-09-21,5.947,76800,-43196.17,-8.6444%,7,信号
002284,亚太股份,2023-09-13,10.055,2023-09-18,8.406,49700,-82425.48,-16.4856%,3,信号
002970,锐明技术,2023-09-13,29.145,2023-09-15,26.507,14400,-38385.37,-9.1417%,2,信号
603669,灵康药业,2023-09-13,5.143,2023-09-22,5.117,300,-17.54,-1.1332%,7,信号
002957,科瑞技术,2023-09-14,16.048,2023-09-20,15.402,25000,-16536.25,-4.1196%,4,信号
003016,欣贺股份,2023-09-15,11.831,2023-09-20,9.26,32200,-83111.12,-21.8056%,3,信号
001311,多利科技,2023-09-19,23.776,2023-09-22,22.196,6700,-10739.91,-6.7386%,3,信号
002102,ST能特,2023-09-19,3.202,2023-09-26,3.108,500,-56.58,-3.5233%,5,信号
002826,易明医药,2023-09-19,11.469,2023-09-22,10.778,43500,-30547.71,-6.1201%,3,信号
300006,莱美药业,2023-09-19,4.122,2023-09-25,3.788,121200,-40954.7,-8.1935%,4,信号
600973,宝胜股份,2023-09-19,4.982,2023-09-27,4.898,100300,-9014.97,-1.8030%,6,信号
002375,亚厦股份,2023-09-20,5.022,2023-10-10,4.597,99500,-42747.0,-8.5513%,8,信号
002516,旷达科技,2023-09-20,4.544,2023-09-27,4.34,34700,-7248.28,-4.5943%,5,信号
600630,龙头股份,2023-09-20,6.244,2023-09-28,6.408,80000,12587.84,2.5187%,6,信号
002748,世龙实业,2023-09-21,9.62,2023-09-25,9.17,51900,-23811.21,-4.7668%,2,信号
002901,大博医疗,2023-09-21,31.389,2023-09-25,30.458,15900,-15293.35,-3.0628%,2,信号
600355,ST精伦,2023-09-22,4.502,2023-10-17,6.017,111000,167552.32,33.5105%,11,信号
000153,丰原药业,2023-09-27,6.974,2023-10-11,6.618,71600,-26033.19,-5.2106%,4,信号
002038,双鹭药业,2023-09-28,11.676,2023-10-23,11.964,42800,11828.21,2.3658%,11,信号
600545,卓郎智能,2023-09-28,3.402,2023-10-13,2.829,146900,-84648.21,-16.9310%,5,信号
002664,信质集团,2023-10-09,16.348,2023-10-20,16.142,30500,-6785.95,-1.3603%,9,信号
002898,赛隆退,2023-10-09,13.217,2023-10-18,12.874,37800,-13460.21,-2.6929%,7,信号
300690,双一科技,2023-10-09,16.141,2023-10-19,15.745,15800,-6507.8,-2.5505%,8,信号
600557,康缘药业,2023-10-09,20.239,2023-10-17,18.83,24700,-35297.99,-7.0574%,6,信号
603286,日盈电子,2023-10-10,21.921,2023-10-12,19.11,20800,-58885.44,-12.9083%,2,信号
300313,天山生物,2023-10-12,8.184,2023-10-27,11.904,45400,168429.96,45.3081%,11,信号
600561,江西长运,2023-10-12,5.993,2023-10-18,6.007,83400,667.2,0.1334%,4,信号
002308,ST威创,2023-10-13,5.263,2023-10-23,5.137,78900,-10288.56,-2.4766%,6,信号
000413,ST旭电,2023-10-17,2.451,2023-10-27,2.379,203900,-15257.84,-3.0512%,8,信号
002364,中恒电气,2023-10-17,8.075,2023-10-20,7.307,61900,-47996.16,-9.5974%,3,信号
002728,特一药业,2023-10-17,11.787,2023-10-20,10.654,11200,-12817.73,-9.7046%,3,信号
002339,积成电子,2023-10-18,7.764,2023-10-27,7.436,100,-42.76,-5.4723%,7,信号
002657,中科金财,2023-10-18,17.008,2023-11-01,17.561,28600,15313.3,3.1464%,10,信号
600449,宁夏建材,2023-10-18,20.39,2023-10-25,18.251,24500,-52886.69,-10.5814%,5,信号
300180,华峰超纤,2023-10-19,4.652,2023-11-03,4.708,53400,2704.18,1.0879%,11,信号
000998,隆平高科,2023-10-20,16.026,2023-11-03,16.05,3900,30.9,0.0494%,10,信号
002385,大北农,2023-10-20,7.236,2023-10-25,6.739,69100,-34824.61,-6.9617%,3,信号
300290,ST荣科,2023-10-20,5.788,2023-11-01,6.492,86300,60213.25,12.0488%,8,信号
601028,玉龙股份,2023-10-20,11.066,2023-11-01,11.164,100,-0.11,-0.0100%,8,信号
300812,易天股份,2023-10-23,16.822,2023-10-30,16.935,24900,2371.55,0.5659%,5,信号
605111,新洁能,2023-10-23,27.193,2023-11-16,29.128,18300,34910.52,7.0119%,18,信号
002977,ST天箭,2023-10-25,34.657,2023-11-06,37.321,14400,37843.5,7.5791%,8,信号
003026,中晶科技,2023-10-25,20.054,2023-11-10,20.151,20500,1574.3,0.3827%,12,信号
002783,凯龙股份,2023-10-26,8.914,2023-11-10,9.295,100,28.09,3.1334%,11,信号
002443,金洲管道,2023-10-27,7.118,2023-11-06,6.911,70200,-15024.77,-3.0055%,6,信号
300123,ST亚光,2023-10-30,9.805,2023-11-08,8.466,50900,-68626.96,-13.7441%,7,信号
000868,安凯客车,2023-10-31,5.923,2023-11-10,5.637,75700,-22071.1,-4.9201%,8,信号
300269,联建光电,2023-11-02,5.093,2023-11-10,4.518,98100,-56859.75,-11.3759%,6,信号
603238,诺邦股份,2023-11-02,13.557,2023-11-10,13.123,36800,-16437.83,-3.2932%,6,信号
002963,豪尔赛,2023-11-07,15.768,2023-11-14,15.092,31700,-21900.27,-4.3793%,5,信号
600360,华微电子,2023-11-09,7.557,2023-11-22,7.629,66100,4284.21,0.8573%,9,信号
600679,上海凤凰,2023-11-09,11.379,2023-11-15,9.298,29000,-60629.62,-18.3644%,4,信号
600692,亚通股份,2023-11-09,6.263,2023-11-20,6.187,79800,-6579.51,-1.3158%,7,信号
300277,汽轮科技,2023-11-10,9.575,2023-11-21,9.555,52200,-1520.59,-0.3041%,7,信号
300554,三超新材,2023-11-10,29.055,2023-11-22,29.555,17200,8107.91,1.6216%,8,信号
600805,悦达投资,2023-11-10,4.562,2023-11-17,4.478,58500,-5208.84,-1.9507%,5,信号
603357,设计总院,2023-11-10,8.464,2023-11-21,8.396,59000,-4534.74,-0.9076%,7,信号
002676,顺威股份,2023-11-14,5.183,2023-11-27,5.167,92200,-1876.27,-0.3925%,9,信号
002413,雷科防务,2023-11-15,6.653,2023-11-23,6.107,40500,-22386.79,-8.3039%,6,信号
600817,宇通重工,2023-11-16,9.15,2023-11-23,8.461,54600,-38089.52,-7.6207%,5,信号
000155,川能动力,2023-11-17,12.016,2023-11-27,11.964,24500,-1567.51,-0.5322%,6,信号
000782,恒申新材,2023-11-20,5.853,2023-11-27,5.557,84300,-25408.87,-5.1472%,5,信号
600667,太极实业,2023-11-21,7.209,2023-12-01,7.421,69300,14232.14,2.8475%,8,信号
002548,金新农,2023-11-22,6.733,2023-12-06,6.877,74200,10120.14,2.0246%,10,信号
600172,黄河旋风,2023-11-22,4.482,2023-11-30,4.068,111500,-46668.34,-9.3333%,6,信号
603135,中重科技,2023-11-22,12.078,2023-11-30,11.687,41300,-16634.2,-3.3330%,6,信号
603725,天安新材,2023-11-22,7.479,2023-12-01,7.177,900,-281.2,-4.1746%,7,信号
603527,众源新材,2023-11-23,11.586,2023-11-30,10.815,18200,-14239.68,-6.7497%,5,信号
605090,九丰能源,2023-11-23,24.406,2023-12-07,26.681,20400,45877.82,9.2099%,10,信号
601929,吉视传媒,2023-11-24,2.251,2023-11-30,2.079,100,-27.22,-11.8275%,4,信号
002917,金奥博,2023-11-27,10.179,2023-12-01,9.879,49100,-15223.85,-3.0445%,4,信号
300462,ST华铭,2023-11-27,13.006,2023-12-01,12.524,18200,-9018.65,-3.8080%,4,信号
301111,粤万年青,2023-11-27,32.016,2023-12-08,26.287,15600,-89829.5,-17.9767%,9,信号
600107,ST尔雅,2023-11-27,6.263,2023-12-08,6.467,100,10.36,1.6416%,9,信号
000800,一汽解放,2023-11-30,9.84,2023-12-04,9.35,50800,-25358.86,-5.0706%,2,信号
002825,纳尔股份,2023-11-30,8.268,2023-12-06,8.12,100,-24.82,-2.9838%,4,信号
002962,五方光电,2023-11-30,14.16,2023-12-06,13.646,9300,-4908.6,-3.7256%,4,信号
600523,贵航股份,2023-11-30,16.61,2023-12-06,14.855,30100,-53321.08,-10.6595%,4,信号
000576,甘化科工,2023-12-01,10.245,2023-12-06,9.725,22700,-12030.32,-5.1703%,3,信号
003004,声迅股份,2023-12-01,29.917,2023-12-05,28.888,16700,-17682.03,-3.5374%,2,信号
603903,中持股份,2023-12-01,10.613,2023-12-18,10.843,47100,10293.43,2.0581%,11,信号
601156,东航物流,2023-12-04,13.123,2023-12-20,13.789,36200,23641.79,4.9743%,12,信号
000151,中成股份,2023-12-05,12.616,2023-12-19,12.674,38200,1707.92,0.3542%,10,信号
000626,远大控股,2023-12-06,7.714,2023-12-14,7.636,200,-25.53,-1.6498%,6,信号
002199,东晶电子,2023-12-06,9.385,2023-12-18,9.555,53200,8568.39,1.7153%,8,信号
002933,新兴装备,2023-12-06,31.0,2024-01-02,36.017,9800,48833.22,16.0658%,18,信号
600386,北巴传媒,2023-12-06,4.682,2023-12-19,4.988,106700,32045.22,6.4109%,9,信号
300560,中富通,2023-12-07,18.516,2023-12-14,18.348,27000,-5045.33,-1.0087%,5,信号
605567,春雪食品,2023-12-07,14.157,2023-12-12,13.253,3100,-2843.97,-6.4770%,3,信号
300340,科恒股份,2023-12-08,13.557,2023-12-14,13.083,30200,-14696.53,-3.5879%,4,信号
600375,汉马科技,2023-12-08,6.252,2023-12-20,6.228,100,-12.42,-1.9714%,8,信号
600715,文投控股,2023-12-08,2.597,2023-12-20,2.69,100,-0.76,-0.2887%,8,信号
600560,金自天正,2023-12-12,18.296,2023-12-18,15.169,2200,-6915.62,-17.1724%,4,信号
000912,泸天化,2023-12-13,4.792,2023-12-20,4.578,200,-52.94,-5.4944%,5,信号
002362,汉王科技,2023-12-14,28.924,2023-12-21,24.348,17200,-79176.26,-15.9069%,5,信号
002678,珠江钢琴,2023-12-14,6.971,2023-12-20,5.985,100,-108.65,-15.4736%,4,信号
300235,方直科技,2023-12-14,13.727,2023-12-21,12.454,28600,-36784.76,-9.3651%,5,信号
600121,郑州煤电,2023-12-18,4.582,2023-12-22,4.468,109100,-12988.36,-2.5967%,4,信号
600180,ST瑞茂,2023-12-18,6.395,2023-12-21,6.179,8200,-1825.11,-3.4786%,3,信号
600679,上海凤凰,2023-12-18,9.908,2023-12-26,9.208,50400,-35739.46,-7.1535%,6,信号
002591,恒大高新,2023-12-19,9.525,2023-12-21,7.576,52400,-102552.07,-20.5372%,2,信号
600697,欧亚集团,2023-12-19,15.398,2023-12-21,13.163,32400,-72853.36,-14.5959%,2,信号
600626,申达股份,2023-12-20,4.152,2023-12-28,4.148,120400,-999.32,-0.1998%,6,信号
603329,上海雅仕,2023-12-20,11.975,2023-12-25,11.679,1500,-461.48,-2.5679%,3,信号
603779,威龙股份,2023-12-21,11.397,2024-01-02,10.436,43800,-42566.25,-8.5231%,7,信号
000810,创维数字,2023-12-22,14.069,2024-01-04,14.255,35500,6094.5,1.2196%,8,信号
000993,闽东电力,2023-12-22,9.775,2024-01-10,10.045,51100,13295.2,2.6604%,12,信号
301032,新柴股份,2023-12-22,10.405,2023-12-26,9.415,48000,-47991.37,-9.6040%,2,信号
605286,同力天启,2023-12-22,30.625,2024-01-04,28.416,4400,-9851.78,-7.3074%,8,信号
002635,安洁科技,2023-12-27,15.338,2024-01-04,14.773,32500,-18853.58,-3.7804%,5,信号
002632,道明光学,2023-12-28,7.544,2024-01-08,7.486,66200,-4304.99,-0.8616%,6,信号
300751,迈为股份,2024-01-02,124.85,2024-01-09,113.371,4000,-46392.88,-9.2851%,5,信号
301278,快可电子,2024-01-02,56.567,2024-01-16,53.352,4300,-14060.65,-5.7777%,10,信号
601012,隆基绿能,2024-01-02,22.451,2024-01-08,21.229,22200,-27609.7,-5.5367%,4,信号
002241,歌尔股份,2024-01-03,20.021,2024-01-09,18.552,200,-303.86,-7.5790%,4,信号
002778,中晟高科,2024-01-04,15.778,2024-01-09,14.623,7200,-8426.88,-7.4143%,3,信号
300478,杭州高新,2024-01-04,14.007,2024-01-09,12.594,35600,-50786.97,-10.1798%,3,信号
605088,冠盛股份,2024-01-04,21.93,2024-01-09,20.669,22700,-29114.98,-5.8457%,3,信号
002432,九安医疗,2024-01-08,42.306,2024-01-15,37.856,11800,-52983.9,-10.6082%,5,信号
002403,爱仕达,2024-01-09,11.738,2024-01-16,9.677,42500,-88035.12,-17.6385%,5,信号
603065,宿迁联盛,2024-01-09,18.045,2024-01-15,13.759,27700,-119159.94,-23.8274%,4,信号
603709,中源家居,2024-01-09,11.051,2024-01-11,10.294,40500,-31077.44,-6.9405%,2,信号
605158,华达新材,2024-01-09,8.654,2024-01-16,7.976,57700,-39618.56,-7.9300%,5,信号
002337,赛象科技,2024-01-10,5.943,2024-01-17,5.817,2200,-289.87,-2.2160%,5,信号
300076,ST宁视,2024-01-10,6.743,2024-01-15,5.707,74100,-77245.56,-15.4512%,3,信号
002620,ST瑞和,2024-01-11,5.523,2024-01-18,5.307,75400,-16650.59,-3.9965%,5,信号
002738,中矿资源,2024-01-15,37.63,2024-01-18,35.233,13200,-32113.79,-6.4620%,3,信号
600828,茂业商业,2024-01-15,4.975,2024-01-19,4.281,200,-148.93,-14.8911%,4,信号
603206,嘉环科技,2024-01-15,18.539,2024-01-23,16.402,26900,-57967.9,-11.6178%,6,信号
605081,退市太和,2024-01-15,14.717,2024-01-18,13.593,17200,-19578.94,-7.7306%,3,信号
002140,东华科技,2024-01-16,9.555,2024-01-23,7.416,52300,-112286.56,-22.4589%,5,信号
002606,大连电瓷,2024-01-16,8.479,2024-01-22,7.921,100,-65.82,-7.7170%,4,信号
600744,华银电力,2024-01-16,3.802,2024-01-18,3.438,131500,-48292.07,-9.6546%,2,信号
603109,神驰机电,2024-01-16,16.806,2024-01-22,15.16,5900,-9805.6,-9.8839%,4,信号
002012,凯恩股份,2024-01-18,5.997,2024-01-23,4.912,83300,-90872.66,-18.1818%,3,信号
002969,嘉美包装,2024-01-18,3.917,2024-01-23,3.853,127600,-8647.45,-1.7293%,3,信号
600207,安彩高科,2024-01-18,4.992,2024-01-29,5.087,100100,9000.99,1.8002%,7,信号
605366,宏柏新材,2024-01-18,9.265,2024-01-29,8.776,6800,-3386.67,-5.3730%,7,信号
000554,泰山石油,2024-01-19,6.348,2024-01-25,5.522,200,-175.19,-13.7441%,4,信号
000025,特力Ａ,2024-01-23,16.367,2024-01-31,16.851,30500,14236.85,2.8505%,6,信号
002059,云南旅游,2024-01-23,5.683,2024-01-25,5.717,87900,2513.94,0.5030%,2,信号
601113,华鼎股份,2024-01-23,4.202,2024-01-30,3.448,118900,-90084.61,-18.0213%,5,信号
601665,齐鲁银行,2024-01-30,3.507,2024-02-05,3.313,142500,-28046.86,-5.6098%,4,信号
603529,爱玛科技,2024-02-01,23.963,2024-02-06,22.05,20800,-40269.06,-8.0751%,3,信号
000001,平安银行,2024-02-23,8.961,2024-03-05,8.373,55700,-33271.51,-6.6622%,7,信号
603255,鼎际得,2024-03-04,38.708,2024-03-14,38.29,12900,-5895.28,-1.1800%,8,信号
002349,精华制药,2024-03-20,8.224,2024-03-26,7.766,60700,-28285.6,-5.6633%,4,信号
601118,海南橡胶,2024-03-20,5.091,2024-03-26,4.936,98200,-15714.56,-3.1420%,4,信号
002204,大连重工,2024-03-22,4.584,2024-03-28,4.28,46500,-14362.18,-6.7341%,4,信号
002432,九安医疗,2024-03-22,48.119,2024-03-28,41.524,10300,-68388.31,-13.7915%,4,信号
603305,旭升集团,2024-03-22,15.499,2024-03-26,13.924,32200,-51179.4,-10.2500%,2,信号
000156,华数传媒,2024-03-26,8.084,2024-04-03,7.516,61800,-35572.09,-7.1166%,6,信号
000534,万泽股份,2024-03-26,11.887,2024-03-28,11.765,33900,-4530.8,-1.1238%,2,信号
002210,飞马国际,2024-03-26,1.781,2024-04-08,1.729,400,-30.7,-4.2799%,7,信号
600973,宝胜股份,2024-03-26,4.302,2024-03-28,4.248,116200,-6803.51,-1.3603%,2,信号
300343,联创股份,2024-03-28,6.303,2024-04-12,6.617,79300,24351.45,4.8694%,9,信号
600400,红豆股份,2024-03-28,2.521,2024-04-16,2.679,198300,30696.85,6.1367%,11,信号
002562,兄弟科技,2024-03-29,3.462,2024-04-09,3.218,5200,-1282.74,-7.1224%,5,信号
300318,博晖创新,2024-03-29,5.603,2024-04-09,4.928,89200,-60703.29,-12.1402%,5,信号
600569,安阳钢铁,2024-04-03,2.211,2024-04-11,1.879,200,-76.41,-17.0853%,4,信号
603696,安记食品,2024-04-03,8.649,2024-04-16,7.911,53600,-40015.63,-8.6271%,7,信号
300082,奥克股份,2024-04-08,6.373,2024-04-12,5.627,100,-84.6,-13.1710%,4,信号
000520,凤凰航运,2024-04-09,2.461,2024-04-16,2.329,100,-23.24,-9.2542%,5,信号
000933,神火股份,2024-04-09,19.609,2024-04-22,20.679,23200,24353.32,5.3506%,9,信号
600595,中孚实业,2024-04-09,3.687,2024-04-17,3.593,200,-28.73,-3.8698%,6,信号
600067,冠城新材,2024-04-11,1.836,2024-04-15,1.754,200,-26.36,-7.0823%,2,信号
002187,广百股份,2024-04-12,5.753,2024-04-16,5.057,86900,-60900.4,-12.1758%,2,信号
000428,华天酒店,2024-04-15,4.012,2024-04-17,3.158,100,-95.36,-23.4757%,2,信号
002597,金禾实业,2024-04-15,20.351,2024-05-14,23.099,1200,3271.86,13.3908%,18,信号
600815,厦工股份,2024-04-15,2.861,2024-04-17,2.249,100,-71.26,-24.4744%,2,信号
002059,云南旅游,2024-04-16,6.263,2024-04-18,5.537,79800,-58397.65,-11.6784%,2,信号
