序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
179,000711,ST京蓝,2022-01-27,4.272,2022-02-25,3.838,100,-12.3563%,-53.41,16,止损
180,002129,TCL中环,2022-01-27,33.989,2022-03-16,35.554,14700,4.5006%,22497.71,29,信号
181,600160,巨化股份,2022-01-27,11.866,2022-03-08,12.464,200,4.6072%,109.57,23,信号
182,600660,福耀玻璃,2022-01-27,42.571,2022-02-15,38.591,8800,-9.4410%,-35386.22,8,止损
183,601456,国联民生,2022-01-27,15.45,2022-02-08,13.935,32300,-9.8942%,-49399.12,3,止损
184,000498,山东路桥,2022-01-28,7.641,2022-02-24,7.343,65400,-3.9895%,-19945.96,14,信号
185,300584,海辰药业,2022-01-28,39.81,2022-03-25,60.69,12500,52.2963%,260368.69,35,信号
186,600230,沧州大化,2022-01-28,16.554,2022-03-16,15.558,7000,-6.1108%,-7084.79,28,信号
187,603606,东方电缆,2022-01-28,43.333,2022-03-04,43.055,11500,-0.7390%,-3684.46,20,信号
188,002417,深南退,2022-02-07,7.034,2022-02-18,6.177,100,-13.5047%,-95.66,9,止损
189,002487,大金重工,2022-02-08,40.135,2022-03-08,39.055,12400,-2.7872%,-13877.96,20,信号
190,601186,中国铁建,2022-02-08,7.278,2022-02-25,6.621,31400,-9.1179%,-20846.40,13,止损
191,000683,博源化工,2022-02-09,8.705,2022-02-16,7.977,200,-8.9153%,-155.67,5,止损
192,601398,工商银行,2022-02-09,3.331,2022-02-25,3.177,100,-7.4912%,-25.33,12,信号
193,603123,翠微股份,2022-02-09,26.058,2022-02-18,22.804,14300,-12.5766%,-46887.71,7,止损
194,002348,高乐股份,2022-02-15,3.302,2022-02-18,2.849,100,-16.5016%,-55.31,3,止损
195,002400,省广集团,2022-02-15,6.286,2022-02-18,5.33,53900,-15.2898%,-51831.12,3,止损
196,002761,浙江建投,2022-02-16,14.357,2022-04-07,27.436,100,90.0878%,1297.91,29,信号
197,000792,盐湖股份,2022-02-18,32.516,2022-03-09,30.485,3500,-6.3414%,-7220.50,13,信号
198,300355,蒙草生态,2022-02-18,5.341,2022-03-09,4.946,100,-9.1852%,-49.51,13,信号
199,600111,北方稀土,2022-02-18,46.685,2022-03-07,41.871,10700,-10.4018%,-51986.54,11,信号
200,002176,江特电机,2022-02-23,22.721,2022-03-30,21.639,200,-4.9774%,-226.44,25,信号
201,002466,天齐锂业,2022-02-23,95.699,2022-03-07,87.617,3700,-8.5364%,-30241.26,8,信号
202,002497,雅化集团,2022-02-24,35.089,2022-03-09,31.005,13700,-11.7247%,-56390.47,9,止损
203,000816,智慧农业,2022-02-25,4.112,2022-03-09,3.748,100,-11.1467%,-46.39,8,止损
204,300249,依米康,2022-02-25,16.968,2022-03-28,14.903,29400,-12.2629%,-61206.99,21,止损
205,601789,宁波建工,2022-02-25,8.314,2022-03-01,6.877,21300,-17.3736%,-30782.55,2,止损
206,002665,ST航高,2022-02-28,4.102,2022-03-09,3.648,1100,-11.2737%,-509.26,7,止损
207,603799,华友钴业,2022-02-28,90.557,2022-03-09,67.655,5200,-25.3649%,-119502.27,7,止损
208,600096,云天化,2022-03-01,20.785,2022-03-04,18.546,7000,-10.8644%,-15815.31,3,止损
209,603993,洛阳钼业,2022-03-01,5.156,2022-03-09,4.551,100,-13.5403%,-70.49,6,止损
210,000723,美锦能源,2022-03-04,15.208,2022-03-09,13.723,32800,-9.8515%,-49164.92,3,止损
211,601899,紫金矿业,2022-03-04,10.185,2022-03-11,9.255,12300,-9.2191%,-11555.11,5,止损
212,000815,美利云,2022-03-07,15.128,2022-04-06,13.193,33000,-12.8728%,-64294.58,20,止损
213,002639,雪人集团,2022-03-07,11.776,2022-03-15,10.365,23100,-12.0707%,-32851.44,6,止损
214,000807,云铝股份,2022-03-08,13.895,2022-03-15,11.162,34300,-19.7459%,-94155.44,5,止损
215,002269,美邦服饰,2022-03-08,2.481,2022-03-15,2.219,100,-14.3151%,-36.23,5,止损
216,600988,赤峰黄金,2022-03-08,16.169,2022-04-26,17.262,30900,6.6549%,33265.96,33,信号
217,000825,太钢不锈,2022-03-09,7.39,2022-03-16,6.423,45700,-13.1714%,-44503.22,5,止损
218,600056,中国医药,2022-03-09,10.158,2022-04-08,20.729,49200,103.8566%,519311.44,20,信号
219,600510,黑牡丹,2022-03-09,13.96,2022-03-22,12.087,35800,-13.5036%,-67520.46,9,止损
220,600277,ST亿利,2022-03-11,7.381,2022-03-16,6.594,15400,-10.7521%,-12227.20,3,止损
221,002435,ST长康,2022-03-15,8.214,2022-03-23,6.937,100,-16.6694%,-137.76,6,止损
222,300482,万孚生物,2022-03-15,54.296,2022-03-23,47.165,9200,-13.2199%,-66069.43,6,止损
223,600196,复星医药,2022-03-15,43.429,2022-04-12,46.124,2800,6.0999%,7421.25,18,信号
224,002550,千红制药,2022-03-16,6.034,2022-03-21,5.528,4700,-8.4737%,-2404.34,3,止损
225,300199,翰宇药业,2022-03-16,21.211,2022-03-24,18.791,23500,-11.4979%,-57340.01,6,止损
226,300436,广生堂,2022-03-16,51.966,2022-04-01,44.778,9600,-13.9190%,-69472.72,12,止损
227,300026,红日药业,2022-03-21,7.964,2022-04-14,6.777,3200,-14.9943%,-3823.17,16,止损
228,300267,尔康制药,2022-03-21,4.612,2022-03-28,4.178,100,-11.4620%,-53.44,5,止损
229,000667,ST美置,2022-03-22,1.801,2022-04-14,1.839,100,-3.3400%,-6.18,15,信号
230,603636,南威软件,2022-03-22,18.464,2022-03-24,16.817,23400,-9.0144%,-38967.56,2,止损
231,601607,上海医药,2022-03-23,22.041,2022-04-08,19.45,19700,-11.8424%,-51446.37,10,止损
232,002349,精华制药,2022-03-24,24.112,2022-03-30,21.019,13900,-12.9129%,-43300.32,4,止损
233,002537,海联金汇,2022-03-24,12.596,2022-03-29,11.014,39600,-12.6451%,-63106.97,3,止损
234,600340,ST华幸,2022-03-24,3.422,2022-04-14,3.548,100,0.7637%,2.65,13,信号
235,000671,ST阳光城,2022-03-25,3.762,2022-04-12,3.148,69400,-16.3908%,-42813.56,10,止损
236,603259,药明康德,2022-03-25,110.396,2022-04-08,101.17,4500,-8.4486%,-41992.04,8,止损
237,002326,永太科技,2022-03-28,39.81,2022-03-30,36.782,11000,-7.6992%,-33732.50,2,止损
238,600162,香江控股,2022-03-29,1.957,2022-04-19,1.885,100,-8.5662%,-17.19,13,信号
239,600313,农发种业,2022-03-29,6.724,2022-06-20,12.815,64800,90.3792%,394013.78,53,信号
240,002432,九安医疗,2022-03-30,69.017,2022-04-11,55.515,7200,-19.6439%,-97664.61,6,止损
241,600096,云天化,2022-03-30,21.626,2022-04-22,18.846,9400,-12.9432%,-26324.42,15,止损
242,002603,以岭药业,2022-04-01,30.415,2022-04-21,27.706,14100,-8.9980%,-38607.50,12,止损
243,600606,绿地控股,2022-04-01,4.82,2022-04-21,4.362,100,-11.4691%,-55.86,12,止损
244,601288,农业银行,2022-04-01,1.92,2022-06-07,1.848,100,-8.7253%,-17.19,41,信号
245,000002,万科Ａ,2022-04-06,19.676,2022-04-21,17.597,22100,-10.6538%,-46349.72,11,止损
246,601668,中国建筑,2022-04-07,4.645,2022-04-22,4.421,600,-5.1830%,-144.72,11,信号
247,000422,湖北宜化,2022-04-08,21.681,2022-04-22,18.181,23000,-16.2268%,-80956.80,10,止损
248,000736,中交发展,2022-04-08,17.929,2022-05-23,19.45,27800,8.3768%,41772.85,28,信号
249,002305,ST南置,2022-04-08,4.192,2022-04-13,3.238,85800,-22.8275%,-82147.51,3,止损
250,002699,ST美盛,2022-04-08,6.663,2022-04-14,5.987,75000,-10.2398%,-51198.76,4,止损
251,600031,三一重工,2022-04-11,17.537,2022-04-20,16.07,22700,-8.4558%,-33677.86,7,止损
252,601899,紫金矿业,2022-04-11,10.375,2022-04-22,9.265,100,-11.6048%,-120.98,9,止损
253,000965,天保基建,2022-04-12,10.845,2022-04-14,7.956,32000,-26.7150%,-92761.62,2,止损
254,600512,腾达建设,2022-04-12,4.222,2022-04-18,3.828,100,-11.5640%,-49.40,4,止损
255,000582,北部湾港,2022-04-13,11.676,2022-04-18,7.726,23700,-33.8941%,-93837.80,3,止损
256,000630,铜陵有色,2022-04-14,3.853,2022-04-21,3.429,200,-12.2138%,-94.73,5,止损
257,002205,国统股份,2022-04-14,16.968,2022-04-18,13.733,13300,-19.1477%,-43234.32,2,止损
