买入日,代码,名称,开盘净收益,开盘毛收益,收盘净收益,最高毛收益,信号日成交额
2021-10-08,002335,科华数据,3.6743%,3.8782%,-2.2357%,4.2900%,954065197
2021-10-08,002581,ST未名,1.5763%,1.7781%,0.2288%,3.1269%,444250925
2021-10-08,300002,神州泰岳,-0.3741%,-0.1744%,-3.3354%,0.0000%,763640163
2021-10-08,300355,蒙草生态,0.8588%,1.0598%,-4.8583%,1.0598%,337764622
2021-10-08,601619,嘉泽新能,2.0050%,2.2071%,-5.1186%,2.2071%,1193935356
2021-10-11,000930,中粮科技,-2.8719%,-2.6746%,-6.0386%,-1.7831%,970262757
2021-10-11,002139,拓邦股份,0.1061%,0.3063%,-0.4448%,1.1640%,1376287688
2021-10-11,002286,保龄宝,-3.4765%,-3.2799%,-3.9751%,-1.6399%,360940685
2021-10-11,300505,川金诺,0.9613%,1.1624%,-4.8126%,1.3771%,369024812
2021-10-11,300997,欢乐家,-1.6479%,-1.4494%,3.9767%,4.9055%,350279076
2021-10-11,600108,亚盛集团,-3.4156%,-3.2189%,-2.8797%,-1.0730%,600579516
2021-10-11,600172,黄河旋风,-0.9919%,-0.7928%,-3.0284%,2.6048%,778637929
2021-10-11,600313,农发种业,-2.2574%,-2.0595%,-0.2000%,1.6851%,526452548
2021-10-12,002046,国机精工,-0.2818%,-0.0819%,7.6572%,9.5035%,325072055
2021-10-12,002269,美邦服饰,-3.1167%,-2.9197%,0.8938%,5.4745%,340979550
2021-10-12,300184,力源信息,0.5830%,0.7837%,1.2093%,2.6646%,481055706
2021-10-12,300355,蒙草生态,-0.2000%,0.0000%,-5.9906%,1.2881%,442034913
2021-10-12,300997,欢乐家,-0.4672%,-0.2675%,5.6800%,16.8013%,484509852
2021-10-12,600200,退市苏吴,-1.6632%,-1.4647%,-1.1311%,5.0599%,289993753
2021-10-12,600559,老白干酒,-0.5207%,-0.3211%,3.9702%,6.5596%,1330774875
2021-10-13,300303,聚飞光电,-0.8812%,-0.6819%,-1.0515%,0.0000%,439039473
2021-10-13,300755,华致酒行,-0.7005%,-0.5011%,2.9786%,4.2591%,869256617
2021-10-13,600199,金种子酒,-1.6121%,-1.4136%,-3.8089%,0.5759%,1108235861
2021-10-13,603777,来伊份,-1.9673%,-1.7691%,-0.9658%,0.0000%,344783453
2021-10-14,002182,宝武镁业,-1.2794%,-1.0806%,-2.1287%,0.9058%,664670583
2021-10-14,300443,金雷股份,-0.1069%,0.0931%,-5.0181%,0.0931%,689071937
2021-10-14,600105,永鼎股份,-1.8400%,-1.6417%,-4.6514%,-0.2345%,501052042
2021-10-14,600218,全柴动力,1.0159%,1.2170%,-1.0916%,1.2982%,283792264
2021-10-14,600331,宏达股份,-2.1540%,-1.9560%,-2.8867%,1.4670%,411234021
2021-10-14,600771,广誉远,-2.3969%,-2.1991%,-2.7936%,0.8552%,1531636475
2021-10-15,000933,神火股份,-0.2000%,0.0000%,4.8827%,6.8282%,994782378
2021-10-15,002125,湘潭电化,-1.3481%,-1.1493%,2.6263%,10.5207%,369467423
2021-10-15,300077,国民技术,-1.6983%,-1.4998%,-0.5908%,0.4239%,1472339005
2021-10-15,600163,中闽能源,-2.7890%,-2.5917%,1.7419%,3.2396%,807299295
2021-10-15,600804,退市鹏博,-0.6500%,-0.4505%,2.3501%,3.9039%,473651078
2021-10-15,603396,金辰股份,-1.4895%,-1.2909%,3.8247%,6.6530%,1039948000
2021-10-18,002139,拓邦股份,-0.4616%,-0.2619%,0.2579%,4.1904%,819247696
2021-10-18,002538,ST司特,3.8353%,4.0393%,10.9243%,11.1354%,491041035
2021-10-18,300263,隆华科技,-1.1607%,-0.9617%,1.3373%,4.2316%,499310783
2021-10-18,300505,川金诺,-0.9004%,-0.7011%,0.2026%,3.6507%,387738271
2021-10-18,600108,亚盛集团,0.6424%,0.8432%,-0.4807%,1.4053%,401053923
2021-10-18,600313,农发种业,-0.9509%,-0.7517%,-0.2000%,2.2552%,356335252
2021-10-18,600367,红星发展,0.6311%,0.8318%,5.4391%,7.5460%,370946571
2021-10-19,002649,博彦科技,0.8076%,1.0085%,-1.6654%,2.1087%,446121616
2021-10-19,300075,数字政通,4.0675%,4.2717%,-6.3194%,4.4853%,504305465
2021-10-19,300438,鹏辉能源,-2.5404%,-2.3428%,-0.8501%,1.8221%,631892687
2021-10-19,603393,新天然气,-7.1968%,-7.0039%,-4.4394%,-3.7262%,876057328
2021-10-19,605162,新中港,-4.1319%,-3.9359%,2.5670%,8.4548%,525453702
2021-10-20,000615,ST美谷,-1.6067%,-1.4082%,0.5000%,2.4001%,951908203
2021-10-20,000718,苏宁环球,-2.1766%,-1.9786%,-3.1649%,-0.7915%,609470026
2021-10-20,002234,民和股份,-0.2000%,0.0000%,0.3121%,3.0182%,477911875
2021-10-20,002759,ST天际,-0.3757%,-0.1759%,0.1013%,3.0409%,1529482352
2021-10-20,300040,九洲集团,-1.6446%,-1.4461%,1.5543%,2.5824%,487723639
2021-10-20,300129,泰胜风能,-1.5026%,-1.3039%,-2.6048%,-0.2006%,586524667
2021-10-20,300263,隆华科技,-1.3000%,-1.1011%,-2.3083%,1.4682%,607904606
2021-10-20,300393,中来股份,-1.4312%,-1.2325%,-5.5866%,-0.5392%,727178284
2021-10-20,300459,汤姆猫,-0.9455%,-0.7463%,-1.6910%,3.2338%,1008024472
2021-10-20,600218,全柴动力,-0.2000%,0.0000%,-3.9157%,0.0000%,418066934
2021-10-20,603398,ST沐邦,0.4364%,0.6369%,4.8905%,6.4490%,293069772
2021-10-21,002274,华昌化工,-1.5454%,-1.3468%,-5.2454%,0.8418%,820060391
2021-10-21,002283,天润工业,-1.7152%,-1.5167%,-6.1443%,0.7000%,574847682
2021-10-21,002334,英威腾,-0.0579%,0.1422%,-2.4733%,0.1422%,285370067
2021-10-21,002386,天原股份,-1.4778%,-1.2792%,-2.9703%,3.4567%,754679538
2021-10-21,002539,云图控股,-0.2643%,-0.0644%,-2.1938%,6.0520%,912235786
2021-10-21,300208,中程退,-1.9568%,-1.7586%,-4.5122%,1.8385%,444273687
2021-10-21,600063,皖维高新,-0.0337%,0.1664%,3.1245%,7.3211%,887726496
2021-10-21,600331,宏达股份,-1.5030%,-1.3043%,-3.0232%,5.0000%,642119720
2021-10-21,600367,红星发展,-0.3113%,-0.1115%,-2.5387%,5.4627%,473894341
2021-10-21,600618,氯碱化工,-3.4694%,-3.2727%,-6.0850%,-0.1455%,709879716
2021-10-21,600792,云煤能源,-3.7672%,-3.5708%,-5.9075%,0.0000%,348342722
2021-10-21,600973,宝胜股份,1.3579%,1.5595%,-2.7315%,2.1442%,494897049
2021-10-21,601678,滨化股份,-0.7537%,-0.5543%,-4.8511%,1.7736%,1070203049
2021-10-21,603982,泉峰汽车,0.6121%,0.8128%,-3.2266%,3.1774%,555515780
2021-10-22,002119,康强电子,-1.3451%,-1.1463%,-1.6819%,-0.2697%,279039932
2021-10-22,300002,神州泰岳,-1.7704%,-1.5721%,-3.6899%,-1.0480%,594010618
2021-10-22,300079,数码视讯,-0.3230%,-0.1232%,-2.0454%,-0.1232%,831017364
2021-10-22,300353,东土科技,-1.8682%,-1.6699%,1.2721%,2.9470%,311240646
2021-10-22,300488,恒锋工具,-3.8316%,-3.6353%,-0.3626%,2.3060%,551940194
2021-10-22,600114,东睦股份,0.1059%,0.3061%,0.6156%,2.0408%,300294151
2021-10-22,600491,ST龙元,-2.3081%,-2.1103%,-2.4487%,0.2814%,588208070
2021-10-25,002334,英威腾,-0.0608%,0.1393%,-1.3129%,1.3926%,277712702
2021-10-25,600975,新五丰,-1.8743%,-1.6760%,-1.3162%,0.9777%,527881233
2021-10-26,002453,华软科技,0.5288%,0.7294%,0.4625%,3.9125%,460142039
2021-10-26,002897,意华股份,-1.7692%,-1.5708%,0.6933%,5.2441%,468307765
2021-10-26,300222,科大智能,-0.8466%,-0.6472%,-1.2507%,1.4563%,464800871
2021-10-26,300319,麦捷科技,-0.8341%,-0.6348%,-0.2000%,2.6097%,667345848
2021-10-26,300477,ST合纵,-2.3696%,-2.1719%,-4.8223%,0.4721%,815933690
2021-10-26,300490,华自科技,0.2268%,0.4272%,-0.7974%,6.9201%,875578021
2021-10-26,300510,金冠股份,-2.3842%,-2.1864%,-1.8094%,2.8769%,615306972
2021-10-26,600199,金种子酒,-1.2800%,-1.0811%,-2.6300%,-0.5946%,1018563196
2021-10-26,600259,中稀有色,-0.9559%,-0.7567%,-3.0299%,0.0194%,913119522
2021-10-27,000821,ST京机,-1.3216%,-1.1228%,-4.7526%,-0.5284%,637457326
2021-10-27,002206,海利得,-0.3360%,-0.1362%,-2.1051%,2.8606%,494669680
2021-10-27,002288,ST超华,-1.1836%,-0.9847%,-3.8068%,0.1094%,385267025
2021-10-27,002386,天原股份,-0.9339%,-0.7347%,-10.1042%,-0.4389%,712174554
2021-10-27,002488,金固股份,-1.1529%,-0.9539%,-1.8336%,2.4530%,388658650
2021-10-27,300159,新研股份,-5.0661%,-4.8711%,-11.0553%,-4.6947%,644653672
2021-10-27,300393,中来股份,-1.0173%,-0.8182%,8.3008%,13.0911%,887865898
2021-10-27,300657,弘信电子,-1.3059%,-1.1070%,-3.7020%,-0.0615%,395210240
2021-10-27,601678,滨化股份,-0.9900%,-0.7909%,-10.1324%,-0.2260%,1315230531
2021-10-28,002366,融发核电,0.9563%,1.1574%,-0.6625%,2.0833%,407496747
2021-10-29,002026,山东威达,-2.5751%,-2.3775%,2.5351%,4.2507%,426739312
2021-10-29,002544,普天科技,-0.1044%,0.0956%,1.0896%,2.2948%,783748592
2021-10-29,300393,中来股份,-0.0562%,0.1439%,9.3575%,10.9337%,1236154553
2021-10-29,300569,天能重工,-0.2850%,-0.0851%,1.7565%,6.1308%,718185218
2021-10-29,300783,三只松鼠,-1.2128%,-1.0139%,-2.1775%,2.3658%,627980289
2021-10-29,301017,漱玉平民,-1.7960%,-1.5976%,-2.1506%,1.4201%,500377541
2021-10-29,600165,ST宁科,-1.1527%,-0.9537%,-2.8434%,3.0087%,268678207
2021-10-29,600618,氯碱化工,-3.4316%,-3.2349%,-4.9069%,-1.6174%,757044018
2021-11-01,002046,国机精工,-1.9091%,-1.7109%,-3.6793%,3.7883%,800224180
2021-11-01,002091,江苏国泰,-1.1172%,-0.9182%,-4.4528%,-0.1669%,1177950918
2021-11-01,002335,科华数据,-1.1709%,-0.9720%,-8.2675%,0.7226%,1151438268
2021-11-01,002518,科士达,1.8336%,2.0356%,-2.3924%,2.2265%,1141646527
2021-11-01,002539,云图控股,-2.2398%,-2.0419%,-11.0572%,-0.1976%,832208093
2021-11-01,300002,神州泰岳,-1.2713%,-1.0724%,-3.9495%,0.1787%,532958019
2021-11-01,300477,ST合纵,-2.6413%,-2.4438%,-10.3560%,-2.4438%,722447615
2021-11-01,300693,盛弘股份,-2.5509%,-2.3533%,-4.8235%,-0.4218%,780602873
2021-11-01,300709,精研科技,0.9256%,1.1267%,-3.1623%,1.1267%,438933183
2021-11-01,600435,北方导航,1.3429%,1.5444%,0.1858%,4.5367%,1015546382
2021-11-02,002256,兆新股份,-2.2232%,-2.0253%,-5.2582%,-1.7722%,556326405
2021-11-02,002276,万马股份,-1.9249%,-1.7267%,10.1496%,10.3599%,466677784
2021-11-02,300007,汉威科技,4.4208%,4.6253%,0.2621%,7.3543%,402498436
2021-11-02,300232,洲明科技,-1.6116%,-1.4131%,0.8588%,2.9439%,408546640
2021-11-02,300397,天和防务,-2.2439%,-2.0460%,-3.9686%,-2.0460%,380362074
2021-11-02,300460,ST惠伦,-0.1017%,0.0983%,-2.3610%,1.7207%,304910639
2021-11-02,300497,富祥股份,-0.5197%,-0.3201%,-1.4333%,3.6123%,840219928
2021-11-02,301017,漱玉平民,-2.9415%,-2.7443%,2.3681%,8.0592%,559282122
2021-11-02,600336,澳柯玛,0.4521%,0.6527%,-0.8520%,0.6527%,461881780
2021-11-02,603138,海量数据,-1.2105%,-1.0116%,5.3020%,7.6430%,303518784
2021-11-03,002283,天润工业,1.5855%,1.7872%,-0.1060%,4.7973%,1015392600
2021-11-03,002286,保龄宝,-0.7806%,-0.5812%,1.8322%,3.2692%,314456657
2021-11-03,002454,松芝股份,2.0803%,2.2825%,10.4040%,10.6145%,463611273
2021-11-03,002649,博彦科技,-1.9577%,-1.7595%,-3.4517%,-0.4399%,394908346
2021-11-03,300287,飞利信,-0.9068%,-0.7075%,1.9206%,2.3585%,284067988
2021-11-03,300648,星云股份,1.4629%,1.6645%,0.3633%,3.2754%,829730700
2021-11-03,600305,恒顺醋业,-0.6351%,-0.4355%,4.8348%,5.2887%,1168305795
2021-11-04,000816,智慧农业,-1.3352%,-1.1364%,-3.0380%,0.5682%,276811010
2021-11-04,001208,华菱线缆,-0.8238%,-0.6245%,-3.1321%,0.8118%,422628780
2021-11-04,002135,东南网架,-2.2025%,-2.0045%,-10.4738%,-1.4816%,863994668
2021-11-04,002335,科华数据,-0.5524%,-0.3528%,0.6042%,5.6007%,1386816157
2021-11-04,002623,亚玛顿,-1.4828%,-1.2841%,-5.8288%,-1.2579%,418614057
2021-11-04,300007,汉威科技,-0.1556%,0.0443%,1.1734%,5.0111%,393375008
2021-11-04,300046,台基股份,3.2007%,3.4041%,0.5558%,7.3965%,291232658
2021-11-04,300222,科大智能,-1.4419%,-1.2432%,0.9644%,2.1756%,568370313
2021-11-04,600105,永鼎股份,0.4900%,0.6906%,1.6398%,3.9134%,510149464
2021-11-05,002222,福晶科技,-2.1180%,-1.9199%,-2.6777%,-1.5510%,419841343
2021-11-05,002517,恺英网络,1.5745%,1.7762%,2.9053%,4.6625%,519614297
2021-11-05,002520,日发精机,1.4668%,1.6684%,6.3628%,8.5506%,384274800
2021-11-05,300036,超图软件,0.8163%,1.0173%,7.1022%,10.0599%,953007816
2021-11-05,300065,海兰信,0.8036%,1.0046%,8.0110%,10.5023%,516790476
2021-11-05,300182,捷成股份,-2.1469%,-1.9489%,0.0164%,2.5985%,697933945
2021-11-05,300271,华宇软件,0.7523%,0.9532%,-1.0656%,1.2132%,771628420
2021-11-05,300287,飞利信,-1.7574%,-1.5590%,-0.2000%,1.5590%,423755562
2021-11-05,300443,金雷股份,1.8103%,2.0123%,-2.6615%,2.0534%,1283299532
2021-11-05,300619,金银河,-1.6494%,-1.4509%,-2.6445%,3.7916%,326026231
2021-11-05,600336,澳柯玛,-0.5857%,-0.3861%,10.0858%,10.2960%,427775847
2021-11-05,601226,华电科工,1.7873%,1.9893%,2.7810%,10.5431%,307116161
2021-11-08,002483,润邦股份,-1.0963%,-0.8973%,-0.6481%,2.0936%,564581309
2021-11-08,002517,恺英网络,-1.2755%,-1.0767%,2.1663%,4.3066%,493208104
2021-11-08,300109,新开源,0.2417%,0.4420%,-0.6945%,2.1218%,313204945
2021-11-08,300890,翔丰华,-1.2207%,-1.0218%,-2.3177%,-0.1373%,397450843
2021-11-09,000713,国投丰乐,-0.7489%,-0.5495%,-0.6391%,1.2088%,310104438
2021-11-09,002149,西部材料,-0.5957%,-0.3962%,0.0827%,1.3016%,491480663
2021-11-09,002182,宝武镁业,-1.4908%,-1.2922%,0.9183%,2.0000%,601580033
2021-11-09,002538,ST司特,-2.2000%,-2.0020%,-0.5000%,1.9019%,675206917
2021-11-09,002664,信质集团,0.2365%,0.4369%,1.1579%,2.8155%,526860833
2021-11-09,002665,ST航高,-2.1479%,-1.9499%,-1.5913%,-0.8357%,809924093
2021-11-09,300287,飞利信,-0.2000%,0.0000%,10.0902%,17.5966%,428709370
2021-11-09,603115,海星股份,-1.7528%,-1.5544%,-4.2613%,-1.5544%,322978106
2021-11-10,000676,智度股份,-2.7948%,-2.5974%,1.9624%,4.6176%,636656771
2021-11-10,000948,南天信息,-1.0319%,-0.8328%,-0.6479%,2.1781%,576490266
2021-11-10,002132,恒星科技,-0.3843%,-0.1846%,0.7220%,1.6611%,411124770
2021-11-10,002195,岩山科技,-0.6563%,-0.4568%,5.2765%,8.2229%,942132890
2021-11-10,002280,ST联络,-3.2857%,-3.0888%,-0.0071%,1.1583%,884962548
2021-11-10,002354,天娱数科,-4.2390%,-4.0431%,-0.4692%,2.6954%,547256267
2021-11-10,002400,省广集团,-1.2509%,-1.0520%,-1.0407%,1.0520%,478269133
2021-11-10,002662,峰璟股份,1.3577%,1.5593%,0.5789%,2.0790%,297595508
2021-11-10,300032,金龙机电,0.4028%,0.6033%,4.9231%,9.9548%,265847375
2021-11-10,300102,乾照光电,-2.2882%,-2.0903%,-1.4761%,0.5807%,662829050
2021-11-10,300177,中海达,-1.9155%,-1.7172%,-0.5431%,1.2593%,310953640
2021-11-10,300261,雅本化学,1.0421%,1.2433%,-0.3774%,2.1314%,289296208
2021-11-10,300263,隆华科技,1.2543%,1.4557%,0.0567%,3.6821%,649600595
2021-11-10,300671,富满微,-0.7746%,-0.5752%,2.4337%,4.6255%,1197412448
2021-11-10,600063,皖维高新,-0.3670%,-0.1672%,-1.8705%,1.0033%,725767372
2021-11-10,600990,四创电子,-0.3074%,-0.1076%,-0.2736%,2.0010%,470283707
2021-11-10,688022,ST瀚川,0.1966%,0.3970%,-1.3700%,6.0925%,343184440
2021-11-11,000683,博源化工,0.9732%,1.1743%,-2.7138%,3.6907%,1268081606
2021-11-11,002274,华昌化工,0.7356%,0.9365%,2.0870%,5.8273%,536920713
2021-11-11,003043,华亚智能,1.9415%,2.1436%,2.3825%,5.3526%,309053243
2021-11-11,300077,国民技术,-1.7506%,-1.5522%,-0.3162%,0.6209%,1249399606
2021-11-11,300091,ST金灵,0.1686%,0.3689%,0.1686%,1.2708%,481726490
2021-11-11,300161,华中数控,-1.3142%,-1.1154%,-2.1980%,0.9615%,254799554
2021-11-11,300355,蒙草生态,-0.8956%,-0.6964%,-0.4318%,0.4643%,335639882
2021-11-11,300702,天宇股份,1.3669%,1.5684%,-0.5964%,6.8594%,1068344164
2021-11-11,300739,明阳电路,-0.8997%,-0.7004%,6.6359%,16.1638%,280906568
2021-11-11,600640,国脉文化,2.2053%,2.4076%,1.2282%,3.7619%,533008964
2021-11-12,000681,视觉中国,1.2950%,1.4965%,7.5739%,10.0563%,1026603593
2021-11-12,000823,超声电子,1.3080%,1.5094%,-2.1603%,2.8679%,386130338
2021-11-12,002017,东信和平,0.4430%,0.6436%,3.3157%,9.5816%,440250671
2021-11-12,002055,ST得润,1.8935%,2.0956%,0.1350%,4.7779%,382200973
2021-11-12,002079,苏州固锝,-0.3873%,-0.1876%,-2.7610%,-0.1876%,765291810
2021-11-12,002276,万马股份,-0.8487%,-0.6494%,-2.2544%,1.9483%,583122973
2021-11-12,002286,保龄宝,-0.7058%,-0.5063%,7.3151%,7.8843%,294725863
2021-11-12,002449,国星光电,-0.2000%,0.0000%,-1.8127%,1.1659%,345823179
2021-11-12,002650,ST加加,1.4363%,1.6379%,2.3453%,4.1856%,312581349
2021-11-12,300160,秀强股份,0.0597%,0.2599%,-2.0175%,2.5991%,463775209
2021-11-12,300222,科大智能,1.9064%,2.1084%,-1.7797%,3.5392%,568355603
2021-11-12,300233,金城医药,0.9479%,1.1490%,-2.2405%,1.3724%,661087552
2021-11-12,300263,隆华科技,1.1147%,1.3160%,2.8403%,6.4978%,811753083
2021-11-12,300578,会畅科技,1.5878%,1.7895%,7.7020%,15.6764%,291407764
2021-11-12,600435,北方导航,-0.9022%,-0.7030%,-1.6045%,5.4482%,940394618
2021-11-12,600491,ST龙元,0.6374%,0.8382%,-2.5725%,3.3529%,603568961
2021-11-12,603867,新化股份,0.6851%,0.8860%,-5.1743%,1.3758%,258212567
2021-11-15,000682,东方电子,0.9379%,1.1390%,-0.5250%,3.5796%,445892302
2021-11-15,002149,西部材料,-1.1963%,-0.9974%,-4.5526%,0.1050%,501498480
2021-11-15,002174,游族网络,-1.0168%,-0.8177%,-2.3991%,0.5661%,824590348
2021-11-15,002717,ST岭南,-1.7806%,-1.5823%,-2.7291%,0.3165%,273922820
2021-11-15,002937,兴瑞科技,-0.4802%,-0.2806%,-3.0027%,1.6833%,511662850
2021-11-15,300036,超图软件,-1.8329%,-1.6346%,-2.4092%,2.3397%,1328234480
2021-11-15,300232,洲明科技,-0.9640%,-0.7649%,-1.7281%,0.6556%,410236159
2021-11-15,300263,隆华科技,-2.5125%,-2.3148%,-6.3400%,-0.7184%,763493545
2021-11-15,300286,安科瑞,-1.3202%,-1.1213%,-2.0670%,0.6728%,339615353
2021-11-15,300318,博晖创新,-2.0912%,-1.8931%,0.9125%,3.0067%,387210093
2021-11-15,300657,弘信电子,-2.1058%,-1.9078%,-5.4411%,-1.7488%,469380310
2021-11-16,000615,ST美谷,-0.4422%,-0.2425%,-1.2560%,0.4946%,482140387
2021-11-16,002284,亚太股份,-0.2000%,0.0000%,-3.3024%,0.8696%,519853237
2021-11-16,002649,博彦科技,-1.0213%,-0.8221%,-0.4737%,0.1827%,360921251
2021-11-16,300007,汉威科技,1.2720%,1.4734%,4.6808%,5.5836%,582017540
2021-11-16,300068,ST南都,-0.9669%,-0.7677%,4.0948%,4.9900%,658140038
2021-11-16,300160,秀强股份,-2.5098%,-2.3121%,1.7249%,2.9544%,299653365
2021-11-16,300317,珈伟新能,-1.7386%,-1.5402%,-0.0900%,1.9802%,572381393
2021-11-16,300846,首都在线,-2.4734%,-2.2758%,-1.2030%,1.7403%,455147528
2021-11-16,600366,宁波韵升,1.3218%,1.5232%,10.1667%,10.3770%,676291686
2021-11-16,600640,国脉文化,-0.3945%,-0.1948%,3.1731%,7.9865%,1061399973
2021-11-16,600777,新潮能源,-0.2000%,0.0000%,-1.1469%,0.9479%,715282832
2021-11-16,605162,新中港,-0.2000%,0.0000%,-1.5359%,0.0000%,338816214
2021-11-17,002055,ST得润,-1.3511%,-1.1523%,-3.6533%,-0.6584%,373554138
2021-11-17,002256,兆新股份,-1.0121%,-0.8130%,6.0269%,9.7561%,392001889
2021-11-17,002286,保龄宝,-0.6056%,-0.4061%,-0.5380%,3.0457%,396760271
2021-11-17,002297,博云新材,-0.2000%,0.0000%,0.9429%,2.6692%,332149259
2021-11-17,002483,润邦股份,-0.9828%,-0.7836%,0.0610%,3.3956%,659616305
2021-11-17,002639,雪人集团,3.0306%,3.2338%,0.1728%,5.2239%,259989568
2021-11-17,300002,神州泰岳,-0.0308%,0.1693%,-8.3205%,1.0161%,905169228
2021-11-17,300007,汉威科技,1.9421%,2.1442%,-7.8817%,4.5471%,680464238
2021-11-17,300068,ST南都,-1.1559%,-0.9569%,-1.9647%,2.2082%,786554246
2021-11-17,300129,泰胜风能,-0.0035%,0.1967%,3.3363%,7.1780%,535373271
2021-11-17,300435,中泰股份,5.5254%,5.7311%,7.3794%,20.8504%,509871013
2021-11-17,300507,苏奥传感,-2.5149%,-2.3173%,-3.6601%,-0.7765%,546482013
2021-11-17,600640,国脉文化,-1.3294%,-1.1306%,-6.2864%,-0.0628%,791100964
2021-11-17,601311,骆驼股份,-1.3067%,-1.1078%,-0.2000%,4.5790%,905407836
2021-11-17,603393,新天然气,-0.2000%,0.0000%,-0.0002%,3.2795%,646014869
2021-11-17,605199,ST葫芦娃,-1.7034%,-1.5050%,-5.3199%,2.3185%,565779500
2021-11-18,000049,德赛电池,-0.2423%,-0.0424%,-1.8907%,5.7711%,1142547829
2021-11-18,002206,海利得,0.4677%,0.6684%,1.6696%,2.5398%,554465303
2021-11-18,002239,奥特佳,-1.7806%,-1.5823%,-2.5710%,0.5274%,678250265
2021-11-18,002428,云南锗业,-0.3725%,-0.1727%,-1.1489%,-0.1727%,403505550
2021-11-18,002446,盛路通信,0.4364%,0.6369%,7.4357%,9.2357%,380680969
2021-11-18,002515,金字火腿,-2.0029%,-1.8047%,0.7015%,2.3461%,446416728
2021-11-18,002520,日发精机,-0.2911%,-0.0912%,1.2584%,2.6460%,666992629
2021-11-18,002785,万里石,0.1132%,0.3135%,-3.0184%,0.8150%,499311335
2021-11-18,002922,伊戈尔,-1.7995%,-1.6012%,0.1657%,1.6469%,768969992
2021-11-18,300082,奥克股份,-1.0175%,-0.8183%,1.5519%,4.0332%,569396919
2021-11-18,300443,金雷股份,-0.2000%,0.0000%,0.0165%,2.3689%,860444889
2021-11-18,300693,盛弘股份,-2.3631%,-2.1653%,-6.0839%,-1.1053%,442155302
2021-11-18,300895,铜牛信息,-2.3830%,-2.1852%,-2.0637%,-0.4078%,412238828
2021-11-18,600114,东睦股份,-1.7787%,-1.5803%,-4.2345%,1.2291%,362582888
2021-11-18,601678,滨化股份,-0.2000%,0.0000%,9.7198%,10.6192%,827381363
2021-11-18,603703,盛洋科技,-0.1525%,0.0475%,7.2222%,10.0170%,555059497
2021-11-18,605133,嵘泰股份,-3.2454%,-3.0485%,-2.3732%,6.4273%,516206864
2021-11-19,000676,智度股份,-0.7620%,-0.5626%,0.9241%,1.9691%,623561319
2021-11-19,002491,通鼎互联,-0.0259%,0.1742%,-1.2442%,1.3937%,422705059
2021-11-19,002765,蓝黛科技,4.0702%,4.2745%,10.0260%,10.2362%,515966874
2021-11-19,300320,海达股份,0.1471%,0.3474%,-3.3236%,0.4864%,469348084
2021-11-19,300488,恒锋工具,-0.6270%,-0.4275%,-0.4402%,0.4809%,436664142
2021-11-19,300978,东箭科技,-2.7603%,-2.5629%,1.9112%,3.5971%,459698403
2021-11-19,600277,ST亿利,-0.4108%,-0.2111%,-0.2000%,0.8444%,884743154
2021-11-19,600804,退市鹏博,-0.5013%,-0.3017%,-0.6520%,3.1674%,566787280
2021-11-19,601015,陕西黑猫,-1.3288%,-1.1299%,-0.6233%,0.7062%,890763130
2021-11-22,000420,吉林化纤,-1.1730%,-0.9740%,-3.4435%,0.0000%,1216278163
2021-11-22,000816,智慧农业,-1.2065%,-1.0076%,3.3230%,8.3123%,407216334
2021-11-22,002002,ST鸿达,-0.8949%,-0.6957%,0.1475%,2.6087%,1322392560
2021-11-22,002060,广东建工,-2.5247%,-2.3271%,-4.8494%,-0.8462%,573229674
2021-11-22,002196,方正电机,5.2648%,5.4702%,-1.9257%,9.4050%,359218381
2021-11-22,002222,福晶科技,-0.6029%,-0.4034%,-1.0123%,1.5751%,480243833
2021-11-22,002256,兆新股份,-0.2000%,0.0000%,1.3252%,5.8524%,558434915
2021-11-22,002288,ST超华,-0.8473%,-0.6479%,-0.4157%,0.6479%,529931075
2021-11-22,002446,盛路通信,-0.9135%,-0.7143%,-2.4834%,-0.7143%,548301400
2021-11-22,002455,百川股份,-0.1393%,0.0608%,-0.2606%,1.3973%,545154357
2021-11-22,300019,硅宝科技,-1.9011%,-1.7029%,-3.5597%,5.4917%,597839176
2021-11-22,300657,弘信电子,-0.2539%,-0.0540%,4.7114%,7.5095%,464642320
2021-11-22,300985,致远新能,-1.7069%,-1.5084%,-2.9723%,2.1180%,531786742
2021-11-22,603690,至纯科技,-1.0861%,-0.8870%,-1.9893%,1.1891%,896031238
2021-11-23,000816,智慧农业,-0.4430%,-0.2433%,-2.6306%,0.2433%,504248928
2021-11-23,000933,神火股份,0.7913%,0.9923%,6.1442%,6.5489%,767740029
2021-11-23,000970,中科三环,-0.9009%,-0.7016%,4.3197%,9.7500%,1026337937
2021-11-23,002006,精工科技,-0.1660%,0.0340%,-3.0830%,1.6976%,936716310
2021-11-23,002068,黑猫股份,1.4536%,1.6552%,-0.6133%,3.8621%,285021795
2021-11-23,002170,芭田股份,-0.2000%,0.0000%,-7.1892%,1.6730%,326256480
2021-11-23,002366,融发核电,-1.2718%,-1.0730%,2.8013%,5.7940%,505102997
