序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
129,000400,许继电气,2021-12-16,30.481,2021-12-22,27.282,11200,-10.5841%,-36150.94,4,信号
130,300052,中青宝,2021-12-20,36.038,2022-01-11,31.824,13800,-11.7813%,-58620.48,15,信号
131,600085,同仁堂,2021-12-20,36.508,2021-12-31,39.96,13600,9.3454%,46424.02,9,信号
132,600497,驰宏锌锗,2021-12-20,4.483,2021-12-29,4.369,111500,-2.6497%,-13252.00,7,信号
133,601727,上海电气,2021-12-20,4.968,2022-01-05,4.904,78500,-1.4056%,-5484.95,11,信号
134,000998,隆平高科,2021-12-21,23.67,2021-12-30,22.967,21100,-3.0683%,-15332.02,7,信号
135,002041,登海种业,2021-12-21,27.493,2021-12-28,26.386,18100,-4.1222%,-20523.20,5,信号
136,002733,雄韬股份,2021-12-21,21.366,2021-12-31,21.624,23400,1.1087%,5546.04,8,信号
137,300261,雅本化学,2021-12-21,8.474,2022-02-11,16.402,59000,93.3555%,466992.20,17,信号
138,301060,兰卫医学,2021-12-21,36.44,2021-12-23,32.706,7000,-10.3382%,-26384.01,2,信号
139,000333,美的集团,2021-12-22,56.689,2022-01-14,57.282,8800,0.9451%,4717.05,16,信号
140,601099,太平洋,2021-12-22,3.502,2021-12-31,3.268,71200,-6.7581%,-16858.03,7,信号
141,300088,长信科技,2021-12-23,12.768,2022-01-07,12.466,27300,-2.4676%,-8605.89,10,信号
142,600703,三安光电,2021-12-23,36.641,2022-01-07,36.145,13600,-1.4533%,-7245.89,10,信号
143,600176,中国巨石,2021-12-24,16.382,2022-01-07,15.946,6100,-2.7597%,-2759.20,9,信号
144,601016,节能风电,2021-12-24,5.646,2021-12-30,5.168,88500,-8.5474%,-42729.05,4,信号
145,000591,太阳能,2021-12-27,11.504,2021-12-30,10.443,43400,-9.3136%,-46522.47,3,信号
146,002714,牧原股份,2021-12-27,48.997,2022-01-20,50.888,5100,3.7537%,9384.58,17,信号
