序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
189,000333,美的集团,2022-01-06,61.052,2022-01-14,57.282,7800,-6.2675%,-29861.00,6,信号
190,000723,美锦能源,2022-01-06,16.108,2022-01-10,16.032,31000,-0.5717%,-2856.34,2,信号
191,002714,牧原股份,2022-01-06,53.71,2022-01-20,50.888,9300,-5.3494%,-26733.75,10,信号
192,601318,中国平安,2022-01-06,40.51,2022-01-17,39.59,12300,-2.3688%,-11809.23,7,信号
193,000762,西藏矿业,2022-01-07,53.076,2022-01-14,47.885,7300,-9.8696%,-38259.00,5,止损
194,300261,雅本化学,2022-01-07,17.429,2022-02-14,16.282,28600,-6.6736%,-33282.11,11,止损
195,000725,京东方Ａ,2022-01-10,4.769,2022-01-14,4.595,104800,-3.7589%,-18797.35,4,信号
196,002603,以岭药业,2022-01-10,20.82,2022-01-26,19.1,19000,-8.3526%,-33058.49,12,止损
197,601669,中国电建,2022-01-10,8.185,2022-01-14,7.527,61000,-8.1292%,-40608.44,4,信号
198,600031,三一重工,2022-01-12,22.859,2022-01-17,21.627,20200,-5.4851%,-25340.62,3,信号
199,000665,湖北广电,2022-01-13,10.995,2022-01-17,9.595,23800,-12.8224%,-33572.05,2,止损
200,000630,铜陵有色,2022-01-14,3.443,2022-01-26,3.019,145200,-12.3812%,-61922.30,8,止损
201,002370,亚太药业,2022-01-14,7.704,2022-01-25,6.247,27200,-18.9933%,-39819.45,7,止损
202,002374,中锐股份,2022-01-14,8.704,2022-01-18,8.176,57400,-6.1649%,-30816.92,2,信号
203,300398,飞凯材料,2022-01-14,28.976,2022-01-24,25.219,17200,-13.0530%,-65088.15,6,止损
204,600986,浙文互联,2022-01-14,8.054,2022-01-24,6.947,62000,-13.8371%,-69130.02,6,止损
205,002030,达安基因,2022-01-17,20.825,2022-01-19,17.546,24000,-15.8303%,-79160.90,2,止损
206,300094,国联水产,2022-01-17,9.205,2022-01-24,7.586,54300,-17.6648%,-88334.72,5,止损
207,300677,英科医疗,2022-01-17,58.095,2022-01-19,50.707,2600,-12.8050%,-19351.28,2,止损
208,603077,和邦生物,2022-01-17,3.915,2022-01-21,3.571,127700,-8.8714%,-44373.97,4,止损
209,000665,湖北广电,2022-01-18,10.765,2022-01-26,8.916,43800,-17.2660%,-81454.00,6,止损
210,300459,汤姆猫,2022-01-18,5.693,2022-01-26,5.107,100,-11.9349%,-68.54,6,止损
211,002195,岩山科技,2022-01-19,2.64,2022-01-26,2.378,100,-13.4746%,-36.25,5,止损
212,300075,数字政通,2022-01-19,23.7,2022-01-26,21.944,21000,-7.5011%,-37351.51,5,止损
213,300182,捷成股份,2022-01-19,8.182,2022-01-24,6.895,61100,-15.8203%,-79129.16,3,止损
214,601669,中国电建,2022-01-19,8.065,2022-02-18,8.237,6800,2.0287%,1113.15,17,信号
215,300047,天源迪科,2022-01-20,12.621,2022-01-26,11.309,39600,-10.4844%,-52427.64,4,止损
216,600031,三一重工,2022-01-20,22.689,2022-01-24,21.267,22000,-6.3608%,-31767.04,2,信号
217,601318,中国平安,2022-01-21,42.021,2022-01-26,40.16,11800,-4.5245%,-22445.73,3,信号
218,002349,精华制药,2022-01-24,17.609,2022-01-26,15.592,28300,-11.5407%,-57539.57,2,止损
219,300497,富祥股份,2022-01-24,17.509,2022-01-26,13.993,28500,-20.1598%,-100647.77,2,止损
220,300750,宁德时代,2022-01-24,291.63,2022-01-26,295.669,800,1.2838%,2996.56,2,信号
221,600036,招商银行,2022-01-24,42.723,2022-02-07,41.031,11700,-4.0561%,-20284.93,5,信号
222,600196,复星医药,2022-01-24,47.201,2022-01-26,43.015,10500,-8.9577%,-44417.26,2,止损
223,603123,翠微股份,2022-01-24,18.154,2022-02-25,20.125,27500,10.7455%,53672.31,19,信号
224,002475,立讯精密,2022-01-25,48.237,2022-01-28,45.88,4000,-4.9815%,-9616.47,3,信号
225,002129,TCL中环,2022-01-26,33.349,2022-03-16,35.554,13700,6.5070%,29744.02,30,信号
226,002235,安妮股份,2022-01-26,9.195,2022-01-28,6.377,54300,-30.7154%,-153428.49,2,止损
227,002530,金财互联,2022-01-26,11.76,2022-02-07,10.169,42500,-13.6152%,-68081.96,3,止损
228,002717,ST岭南,2022-01-26,4.472,2022-01-28,3.418,111800,-23.6428%,-118272.13,2,止损
229,300166,东方国信,2022-01-26,12.816,2022-01-28,10.885,39000,-15.1581%,-75804.32,2,止损
230,600460,士兰微,2022-01-26,52.206,2022-02-07,51.654,9500,-1.1561%,-5736.67,3,信号
231,600633,浙数文化,2022-01-26,11.196,2022-01-28,8.006,44600,-28.5613%,-142684.36,2,止损
232,600756,浪潮软件,2022-01-26,20.355,2022-01-28,15.297,24500,-24.9230%,-124353.46,2,止损
233,601166,兴业银行,2022-01-26,16.129,2022-02-07,15.953,30900,-1.1903%,-5935.34,3,信号
234,601899,紫金矿业,2022-01-26,8.574,2022-02-07,8.396,58300,-2.1795%,-10900.35,3,信号
235,000711,ST京蓝,2022-01-28,3.972,2022-02-24,4.038,100,-0.8455%,-3.40,14,信号
236,002460,赣锋锂业,2022-01-28,95.812,2022-02-09,87.649,5200,-8.6110%,-42923.19,3,止损
237,300750,宁德时代,2022-01-28,308.638,2022-02-09,277.456,1600,-10.1930%,-50360.14,3,止损
238,600519,贵州茅台,2022-01-28,1732.925,2022-02-08,1645.116,200,-5.1620%,-17899.60,2,信号
239,601456,国联民生,2022-01-28,14.899,2022-02-08,13.935,33500,-6.5663%,-32790.95,2,信号
240,601615,明阳智能,2022-01-28,23.514,2022-02-14,22.061,7900,-6.2722%,-11657.04,6,信号
241,601688,华泰证券,2022-01-28,15.593,2022-02-08,15.267,32000,-2.1849%,-10907.52,2,信号
242,000573,粤宏远Ａ,2022-02-07,3.282,2022-02-18,3.278,100,-3.1000%,-10.33,9,信号
243,002197,证通电子,2022-02-07,11.606,2022-03-04,12.804,43000,10.2104%,50980.38,19,信号
244,002235,安妮股份,2022-02-07,6.203,2022-02-09,6.187,65200,-0.3608%,-1459.83,2,信号
245,600522,中天科技,2022-02-07,16.38,2022-02-11,14.815,30500,-9.6483%,-48226.43,4,止损
246,601888,中国中免,2022-02-07,209.004,2022-02-23,205.277,2300,-1.8815%,-9048.85,12,信号
247,603606,东方电缆,2022-02-07,48.446,2022-02-11,39.864,10300,-17.7971%,-88850.97,4,止损
248,002807,江阴银行,2022-02-08,2.792,2022-02-24,2.781,100,-3.9328%,-11.18,12,信号
