序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
140,002466,天齐锂业,2022-05-20,89.096,2022-08-11,114.644,2700,28.5464%,68704.89,58,信号
141,600438,通威股份,2022-05-24,41.11,2022-08-08,46.498,10000,12.9939%,53443.91,53,信号
142,002121,科陆电子,2022-05-31,6.563,2022-09-20,7.786,76100,18.5127%,92510.99,78,信号
143,002460,赣锋锂业,2022-05-31,82.891,2022-08-02,88.306,5700,6.4254%,30374.17,44,信号
144,601888,中国中免,2022-06-09,188.404,2022-08-17,185.967,2200,-1.3923%,-5773.62,49,信号
145,600111,北方稀土,2022-06-10,37.171,2022-07-11,33.728,7000,-9.3519%,-24345.28,21,信号
146,601788,光大证券,2022-06-13,14.66,2022-08-11,13.594,12800,-7.3649%,-13827.25,43,信号
147,600038,中直股份,2022-06-27,45.438,2022-09-05,42.409,11000,-6.7594%,-33801.30,50,信号
148,603259,药明康德,2022-07-01,98.897,2022-08-02,87.314,3500,-11.8005%,-40866.73,22,信号
149,600470,六国化工,2022-07-11,8.144,2022-07-29,7.676,29600,-5.8396%,-14084.28,14,信号
150,000537,绿发电力,2022-07-20,13.222,2022-08-08,10.86,300,-18.0943%,-718.61,13,信号
151,000975,山金国际,2022-07-26,8.949,2022-12-19,10.12,200,12.4850%,224.09,93,信号
152,002037,保利联合,2022-07-26,9.912,2022-08-11,9.085,50400,-8.4300%,-42134.26,12,信号
153,300308,中际旭创,2022-07-26,22.068,2022-08-31,18.872,11000,-14.5701%,-35386.33,26,信号
154,600988,赤峰黄金,2022-07-28,17.04,2022-10-21,17.662,28800,3.5505%,17432.59,55,信号
155,600256,广汇能源,2022-07-29,7.885,2022-10-25,9.066,28900,14.8696%,33901.10,56,信号
156,002008,大族激光,2022-08-02,32.316,2022-09-02,28.846,9600,-10.8287%,-33611.14,23,信号
157,002475,立讯精密,2022-08-02,34.32,2022-09-23,31.297,14500,-8.8988%,-44306.44,37,信号
158,002185,华天科技,2022-08-08,10.507,2022-09-20,8.598,44500,-18.2554%,-85400.15,30,信号
159,300013,新宁物流,2022-08-08,5.453,2022-08-29,4.598,100,-17.3555%,-95.50,15,信号
160,300223,君正股份,2022-08-11,91.916,2022-08-22,85.057,600,-7.5542%,-4168.18,7,信号
161,601990,南京证券,2022-08-11,8.206,2022-09-29,7.418,500,-9.8321%,-403.91,34,信号
162,603260,合盛硅业,2022-08-11,122.859,2022-10-11,106.745,4000,-13.2033%,-64918.40,37,信号
163,688008,澜起科技,2022-08-11,60.963,2022-08-23,53.996,8200,-11.5175%,-57604.65,8,信号
164,002709,天赐材料,2022-08-17,56.181,2022-08-22,49.648,7200,-11.7166%,-47417.96,3,信号
165,000537,绿发电力,2022-08-22,14.622,2022-09-29,12.269,34100,-16.1788%,-80710.97,27,信号
166,002132,恒星科技,2022-08-22,7.142,2022-09-01,5.865,38600,-17.9564%,-49524.04,8,信号
167,603077,和邦生物,2022-08-22,3.849,2022-08-29,3.865,100,-2.1508%,-8.39,5,信号
168,002128,电投能源,2022-08-23,13.377,2022-09-26,10.115,33000,-24.4594%,-108025.20,23,信号
169,000875,电投绿能,2022-08-29,7.094,2022-09-02,6.037,100,-16.1904%,-115.66,4,信号
170,002385,大北农,2022-08-29,8.496,2022-12-22,7.848,400,-7.9115%,-269.27,77,信号
171,002567,唐人神,2022-08-31,9.688,2022-09-08,9.048,21400,-6.6930%,-13882.95,6,信号
172,600919,江苏银行,2022-09-01,5.188,2022-11-01,4.873,43600,-6.1666%,-13954.62,37,信号
173,600690,海尔智家,2022-09-02,23.495,2022-10-20,20.673,11800,-12.0995%,-33561.17,28,信号
174,002702,海欣食品,2022-09-05,5.903,2022-09-19,5.177,100,-13.8677%,-82.55,9,信号
175,600118,中国卫星,2022-09-05,22.874,2022-09-30,19.713,20300,-13.9063%,-64606.51,18,信号
176,600153,建发股份,2022-09-05,9.775,2022-11-04,9.275,100,-6.1021%,-59.95,38,信号
177,601600,中国铝业,2022-09-08,4.299,2022-09-27,3.525,45000,-18.0835%,-35002.09,12,信号
178,000002,万科Ａ,2022-09-13,17.444,2022-10-25,14.818,13700,-15.1398%,-36198.97,25,信号
179,600809,山西汾酒,2022-09-14,268.824,2022-10-20,238.561,1100,-11.3465%,-33569.12,21,信号
180,002269,美邦服饰,2022-09-19,1.881,2022-11-07,1.769,10600,-6.0392%,-1204.69,30,信号
181,000090,天健集团,2022-09-20,5.257,2022-09-30,4.512,90300,-14.2562%,-67704.07,8,信号
182,002561,徐家汇,2022-09-20,10.495,2022-10-12,7.876,47600,-25.0309%,-125110.44,11,信号
183,605123,派克新材,2022-09-23,143.526,2022-11-30,130.859,3100,-8.9169%,-39693.58,43,信号
184,600862,中航高科,2022-09-26,26.404,2022-10-14,24.669,16200,-6.6663%,-28529.37,9,信号
185,601939,建设银行,2022-09-26,4.031,2022-10-18,3.917,100,-5.2432%,-21.40,11,信号
186,002703,浙江世宝,2022-09-27,10.591,2022-10-13,9.001,14900,-15.0954%,-23833.93,7,信号
187,000568,泸州老窖,2022-09-29,217.176,2022-10-14,194.54,1900,-10.5124%,-43399.25,6,信号
188,603069,海汽集团,2022-09-29,29.405,2022-10-12,23.488,300,-20.2226%,-1784.93,4,信号
189,002335,科华数据,2022-09-30,30.436,2022-12-26,27.814,10100,-8.7065%,-26777.62,56,信号
190,002641,公元股份,2022-09-30,6.393,2022-10-25,4.518,78200,-29.4058%,-147087.20,12,信号
191,002223,鱼跃医疗,2022-10-11,25.117,2022-12-23,27.49,17000,9.3413%,39905.67,53,信号
192,002458,益生股份,2022-10-12,7.878,2023-01-10,10.374,48400,31.5502%,120358.59,63,信号
193,002514,ST宝馨,2022-10-13,14.907,2022-11-10,12.384,9000,-17.0118%,-22835.62,20,信号
194,002035,华帝股份,2022-10-14,5.229,2022-12-22,4.874,100,-8.6207%,-45.51,49,信号
195,002614,奥佳华,2022-10-14,7.834,2023-01-30,7.886,63800,0.5650%,2825.06,70,信号
196,300634,彩讯股份,2022-10-14,14.712,2022-12-16,14.828,18200,0.6825%,1828.37,45,信号
197,002496,辉丰股份,2022-10-18,3.002,2022-11-04,2.389,200,-21.8964%,-132.54,13,信号
198,002121,科陆电子,2022-10-20,10.015,2022-12-23,8.546,900,-14.7735%,-1332.35,46,信号
199,300274,阳光电源,2022-10-20,90.358,2022-11-18,79.163,5500,-12.4769%,-62037.35,21,信号
200,002642,荣联科技,2022-10-21,5.983,2022-12-26,7.236,83500,20.8283%,104106.16,46,信号
201,002137,实益达,2022-10-25,6.933,2023-03-16,7.196,200,3.0601%,42.59,96,信号
202,300015,爱尔眼科,2022-10-25,20.575,2022-10-31,18.656,15900,-9.4203%,-30833.76,4,信号
203,600522,中天科技,2022-10-25,23.924,2022-11-01,21.011,20800,-12.2616%,-61046.64,5,信号
204,688185,康希诺,2022-10-31,184.092,2022-12-26,161.419,1600,-12.4036%,-36552.81,40,信号
205,002077,大港股份,2022-11-01,17.509,2023-02-24,19.17,28500,9.3810%,46834.63,77,信号
206,300724,捷佳伟创,2022-11-01,132.025,2022-11-21,121.248,1100,-8.2544%,-11993.60,14,信号
207,002607,中公教育,2022-11-04,5.023,2023-01-09,4.778,100,-6.7994%,-34.49,45,信号
208,600056,中国医药,2022-11-04,13.867,2023-01-16,14.693,500,5.8062%,402.86,50,信号
209,600732,爱旭股份,2022-11-07,33.811,2022-12-20,27.142,500,-19.8031%,-3349.48,31,信号
210,002079,苏州固锝,2022-11-10,15.595,2023-01-12,14.61,7200,-6.4105%,-7201.47,44,信号
211,002579,中京电子,2022-11-18,10.295,2023-03-17,11.124,42300,7.9472%,34625.94,79,信号
212,600745,ST闻泰,2022-11-21,57.184,2023-03-01,53.748,2300,-6.1017%,-8029.14,66,信号
213,600309,万华化学,2022-11-30,84.087,2023-03-27,90.03,4800,6.9606%,28108.23,77,信号
214,300014,亿纬锂能,2022-12-16,90.51,2023-01-04,84.353,3000,-6.8962%,-18734.58,12,信号
215,002156,通富微电,2022-12-19,17.804,2023-01-05,16.867,200,-5.5378%,-197.47,12,信号
216,000868,安凯客车,2022-12-20,6.713,2023-02-28,6.447,2100,-4.0669%,-573.64,44,信号
217,002031,巨轮智能,2022-12-22,3.241,2023-03-14,3.227,1100,-0.6879%,-24.56,52,信号
218,002157,正邦科技,2022-12-23,4.482,2023-01-12,4.048,100,-11.7881%,-53.43,13,信号
219,300049,福瑞医科,2022-12-23,23.011,2023-04-03,28.416,20600,23.3617%,110798.57,65,信号
220,002072,凯瑞德,2022-12-26,7.874,2023-02-01,7.466,63500,-5.2722%,-26374.10,21,信号
221,300785,值得买,2022-12-26,21.74,2023-02-01,20.572,6600,-5.4679%,-7849.45,21,信号
222,688158,优刻得-W,2022-12-26,13.377,2023-05-09,19.32,37300,44.2885%,221088.35,86,信号
223,000665,湖北广电,2023-01-04,7.204,2023-01-31,6.397,35100,-11.2887%,-28557.37,14,信号
224,002467,二六三,2023-01-05,5.713,2023-04-13,5.707,500,-0.4493%,-12.85,64,信号
225,601916,浙商银行,2023-01-05,2.144,2023-02-13,2.111,200,-3.8324%,-16.63,22,信号
226,603993,洛阳钼业,2023-01-09,3.886,2023-05-11,5.011,100,26.0560%,102.56,79,信号
227,300750,宁德时代,2023-01-10,210.652,2023-03-01,202.357,2300,-4.0340%,-19554.62,31,信号
228,000737,北方铜业,2023-01-12,5.803,2023-04-13,5.917,100,0.2416%,1.41,59,信号
229,600048,保利发展,2023-01-12,15.238,2023-02-06,14.073,8000,-7.7356%,-9434.48,12,信号
230,000625,长安汽车,2023-01-16,12.196,2023-03-10,11.794,600,-3.4304%,-251.20,34,信号
231,600536,中国软件,2023-01-30,62.323,2023-03-28,52.65,8000,-15.6059%,-77847.76,41,信号
232,002384,东山精密,2023-01-31,28.096,2023-04-17,26.579,8100,-5.4951%,-12511.86,53,信号
233,002241,歌尔股份,2023-02-01,19.861,2023-04-25,17.292,25100,-13.0198%,-64937.53,58,信号
234,002371,北方华创,2023-02-01,171.187,2023-03-03,176.709,600,3.1226%,3208.86,22,信号
235,000810,创维数字,2023-02-06,15.741,2023-05-05,15.115,7700,-4.0693%,-4934.59,60,信号
236,002251,步步高,2023-02-13,6.533,2023-02-27,6.167,100,-7.0839%,-46.63,10,信号
237,600546,山煤国际,2023-02-24,13.712,2023-03-22,10.92,36400,-20.4438%,-102088.56,18,信号
238,002458,益生股份,2023-02-27,12.032,2023-03-30,11.077,3900,-8.0255%,-3767.83,23,信号
239,600438,通威股份,2023-02-28,37.58,2023-03-16,35.063,300,-6.7892%,-765.79,12,信号
240,002728,特一药业,2023-03-01,13.176,2023-03-27,10.348,37900,-21.5406%,-107617.91,18,信号
241,600332,白云山,2023-03-01,28.763,2023-06-19,29.866,3100,3.7299%,3327.45,74,信号
242,601985,中国核电,2023-03-03,5.698,2023-06-16,6.042,19000,5.9337%,6426.94,71,信号
243,002336,人乐退,2023-03-10,14.917,2023-03-22,13.643,400,-8.7025%,-519.71,8,信号
244,600547,山东黄金,2023-03-14,19.767,2023-06-20,22.806,200,15.1007%,597.74,66,信号
245,300027,ST华谊,2023-03-16,2.881,2023-06-01,2.889,900,-0.1384%,-3.60,51,信号
246,300496,中科创达,2023-03-16,102.478,2023-04-24,91.638,100,-10.6714%,-1094.13,26,信号
247,300087,ST荃银,2023-03-17,11.927,2023-03-22,11.48,39400,-3.8415%,-18061.24,3,信号
248,002315,焦点科技,2023-03-22,13.93,2023-07-14,24.719,35800,77.2720%,385542.68,76,信号
249,002606,大连电瓷,2023-03-22,10.918,2023-04-12,9.818,300,-10.3675%,-340.11,14,信号
250,688303,大全能源,2023-03-22,45.717,2023-04-10,44.612,7700,-2.5149%,-8857.53,12,信号
251,301236,软通动力,2023-03-27,30.352,2023-05-09,24.458,10800,-19.5006%,-63955.53,27,信号
252,688008,澜起科技,2023-03-27,68.757,2023-05-10,56.855,7200,-17.3940%,-86152.38,28,信号
253,601168,西部矿业,2023-03-28,9.475,2023-05-29,8.946,44500,-5.6799%,-23959.70,40,信号
254,603501,豪威集团,2023-03-30,89.236,2023-05-10,90.396,400,1.1989%,428.15,25,信号
255,002493,荣盛石化,2023-04-03,14.736,2023-05-05,12.603,33900,-14.5644%,-72794.78,20,信号
256,002475,立讯精密,2023-04-10,30.188,2023-04-12,30.118,14400,-0.3321%,-1444.41,2,信号
257,300059,东方财富,2023-04-12,18.076,2023-04-26,15.742,24200,-12.9987%,-56889.79,10,信号
